evtID,CutID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh 
29,137,0.001792,-0.003498,-0.027246,0.008107,-0.002652,-0.002035,0.007882,-0.008077 
30,155,0.001792,-0.003498,-0.028168,-0.010603,0.013525,0.000287,-0.032884,0.004428 
31,159,0.001792,-0.003498,-0.007647,-0.009282,-0.011893,0.003236,0.021470,0.004428 
32,155,0.001792,-0.003498,-0.023647,-0.009729,0.015158,-0.000013,-0.032884,0.004428 
33,130,0.001792,-0.003498,-0.031267,0.008264,-0.004979,-0.008508,0.014676,-0.010528 
34,149,0.001792,-0.003498,-0.205652,-0.001075,0.002942,0.002941,-0.012501,0.001302 
35,142,0.001792,-0.003498,-0.017417,-0.000295,0.007283,0.000639,-0.019296,-0.001824 
36,137,0.001792,-0.003498,-0.026933,0.007781,-0.000831,-0.005481,0.007882,-0.008077 
37,165,0.001792,-0.003498,-0.019458,-0.011396,-0.003657,0.006318,0.007882,0.010680 
38,159,0.001792,-0.003498,-0.008462,-0.009529,-0.010209,0.001965,0.021470,0.004428 
39,155,0.001792,-0.003498,-0.023977,-0.010068,0.013688,0.000565,-0.032884,0.004428 
40,177,0.001792,-0.003498,-0.030533,-0.017586,0.010009,0.011227,-0.019296,0.016871 
41,142,0.001792,-0.003498,-0.019679,0.001088,0.006340,0.000069,-0.019296,-0.001824 
42,178,0.001792,-0.003498,-0.024613,-0.016420,0.003178,0.010676,-0.005707,0.016871 
43,159,0.001792,-0.003498,-0.008645,-0.008265,-0.011133,0.001573,0.021470,0.004428 
44,177,0.001792,-0.003498,-0.031732,-0.018358,0.009421,0.011383,-0.019296,0.016871 
45,141,0.001792,-0.003498,-0.020465,-0.004695,0.012424,-0.003265,-0.032884,-0.001824 
46,128,0.001792,-0.003498,-0.022557,0.011920,0.005003,-0.002899,-0.012501,-0.010528 
47,144,0.001792,-0.003498,-0.021645,0.000475,-0.002836,-0.001580,0.007882,-0.001824 
48,179,0.001792,-0.003498,-0.016299,-0.016161,-0.005457,0.012510,0.007882,0.016871 
49,129,0.001792,-0.003498,-0.025801,0.012259,-0.000217,-0.002201,0.001087,-0.010528 
50,155,0.001792,-0.003498,-0.025932,-0.009512,0.014165,-0.000682,-0.032884,0.004428 
51,147,0.001792,-0.003498,-0.033386,-0.010382,0.015986,-0.003294,-0.039678,0.001302 
52,150,0.001792,-0.003498,-0.020795,-0.000204,-0.000372,0.003432,0.001087,0.001302 
53,130,0.001792,-0.003498,-0.032844,0.009637,-0.003217,-0.008120,0.014676,-0.010528 
54,130,0.001792,-0.003498,-0.030995,0.008297,-0.004635,-0.007074,0.014676,-0.010528 
55,163,0.001792,-0.003498,-0.025795,-0.012479,0.009901,0.005476,-0.019296,0.010680 
56,134,0.001792,-0.003498,-0.006838,0.000238,0.011956,-0.008942,-0.032884,-0.008077 
57,143,0.001792,-0.003498,-0.020131,0.002109,0.002608,-0.000685,-0.005707,-0.001824 
58,148,0.001792,-0.003498,-0.192476,-0.003794,0.008392,0.002194,-0.026090,0.001302 
59,143,0.001792,-0.003498,-0.020026,0.001957,0.001820,-0.000428,-0.005707,-0.001824 
60,128,0.001792,-0.003498,-0.015669,0.013500,0.003473,-0.002972,-0.012501,-0.010528 
61,155,0.001792,-0.003498,-0.024313,-0.009980,0.014278,0.000464,-0.032884,0.004428 
62,143,0.001792,-0.003498,-0.089026,0.002507,0.000769,0.000379,-0.005707,-0.001824 
63,159,0.001792,-0.003498,-0.009000,-0.008418,-0.009957,0.000665,0.021470,0.004428 
64,152,0.001792,-0.003498,-0.003583,-0.008869,-0.016535,-0.002645,0.028265,0.001302 
65,136,0.001792,-0.003498,-0.021781,0.009608,0.001737,-0.001038,-0.005707,-0.008077 
66,137,0.001792,-0.003498,-0.028786,0.008388,-0.002294,-0.003140,0.007882,-0.008077 
67,163,0.001792,-0.003498,-0.044015,-0.012308,0.007146,0.006040,-0.019296,0.010680 
68,130,0.001792,-0.003498,-0.114007,0.007471,-0.004288,-0.007132,0.014676,-0.010528 
69,156,0.001792,-0.003498,-0.022235,-0.006243,0.008046,0.003407,-0.019296,0.004428 
70,163,0.001792,-0.003498,-0.026186,-0.012352,0.007500,0.005669,-0.019296,0.010680 
71,165,0.001792,-0.003498,-0.079418,-0.011189,-0.005108,0.008182,0.007882,0.010680 
72,143,0.001792,-0.003498,-0.020442,0.003098,0.001475,0.000621,-0.005707,-0.001824 
73,143,0.001792,-0.003498,-0.028152,0.001201,0.001956,0.000308,-0.005707,-0.001824 
74,137,0.001792,-0.003498,-0.025913,0.006596,-0.002470,-0.004698,0.007882,-0.008077 
75,142,0.001792,-0.003498,-0.024603,0.000702,0.007047,-0.000992,-0.019296,-0.001824 
76,151,0.001792,-0.003498,-0.015493,-0.004813,-0.006659,-0.000379,0.014676,0.001302 
77,143,0.001792,-0.003498,-0.021215,0.000886,0.001149,-0.000815,-0.005707,-0.001824 
78,136,0.001792,-0.003498,-0.021069,0.010465,0.003229,-0.002916,-0.005707,-0.008077 
79,179,0.001792,-0.003498,-0.017507,-0.017109,-0.005109,0.014525,0.007882,0.016871 
80,149,0.001792,-0.003498,-0.019460,-0.001889,0.004517,0.003483,-0.012501,0.001302 
81,171,0.001792,-0.003498,-0.019920,-0.014408,-0.001997,0.010130,0.001087,0.013806 
82,141,0.001792,-0.003498,-0.016387,-0.003702,0.013386,-0.003767,-0.032884,-0.001824 
83,129,0.001792,-0.003498,-0.056655,0.011480,0.001253,-0.005978,0.001087,-0.010528 
84,130,0.001792,-0.003498,-0.016931,0.006220,-0.002423,-0.009841,0.014676,-0.010528 
85,130,0.001792,-0.003498,-0.032898,0.008868,-0.002480,-0.007424,0.014676,-0.010528 
86,149,0.001792,-0.003498,-0.020318,-0.001013,0.004570,0.002374,-0.012501,0.001302 
87,143,0.001792,-0.003498,-0.020356,0.001136,0.001449,-0.001901,-0.005707,-0.001824 
88,138,0.001792,-0.003498,-0.025173,0.002099,-0.007267,-0.009730,0.021470,-0.008077 
89,143,0.001792,-0.003498,-0.019775,0.003117,0.002280,0.002057,-0.005707,-0.001824 
90,136,0.001792,-0.003498,-0.077831,0.010204,0.001769,-0.001633,-0.005707,-0.008077 
91,130,0.001792,-0.003498,-0.027939,0.006401,-0.003605,-0.007552,0.014676,-0.010528 
92,136,0.001792,-0.003498,-0.031892,0.009326,0.002267,-0.002287,-0.005707,-0.008077 
93,178,0.001792,-0.003498,-0.025332,-0.016396,0.002204,0.013273,-0.005707,0.016871 
94,127,0.001792,-0.003498,-0.015216,0.012661,0.007300,-0.001448,-0.026090,-0.010528 
95,137,0.001792,-0.003498,-0.030044,0.007479,-0.002747,-0.005903,0.007882,-0.008077 
96,135,0.001792,-0.003498,-0.013409,0.008581,0.006682,-0.004443,-0.019296,-0.008077 
97,149,0.001792,-0.003498,-0.020242,-0.001016,0.004656,0.000790,-0.012501,0.001302 
98,143,0.001792,-0.003498,-0.020589,0.002049,0.000905,0.002566,-0.005707,-0.001824 
99,141,0.001792,-0.003498,-0.016824,-0.003657,0.013841,-0.001464,-0.032884,-0.001824 
100,131,0.001792,-0.003498,-0.043666,0.000350,-0.010664,-0.015188,0.028265,-0.010528 
101,169,0.001792,-0.003498,-0.065133,-0.015635,0.012439,0.006517,-0.026090,0.013806 
102,166,0.001792,-0.003498,-0.005053,-0.013884,-0.012008,0.008950,0.021470,0.010680 
103,130,0.001792,-0.003498,-0.027320,0.007577,-0.003469,-0.006298,0.014676,-0.010528 
104,127,0.001792,-0.003498,-0.016821,0.011969,0.007560,-0.002995,-0.026090,-0.010528 
105,171,0.001792,-0.003498,-0.019288,-0.014058,-0.001702,0.010540,0.001087,0.013806 
106,184,0.001792,-0.003498,-0.030493,-0.019709,0.006028,0.011632,-0.012501,0.020058 
107,130,0.001792,-0.003498,-0.190066,0.009918,-0.003393,-0.002818,0.014676,-0.010528 
108,184,0.001792,-0.003498,-0.030339,-0.019395,0.004786,0.012339,-0.012501,0.020058 
109,131,0.001792,-0.003498,-0.020641,0.000026,-0.012046,-0.012786,0.028265,-0.010528 
110,129,0.001792,-0.003498,-0.025852,0.011941,0.001163,-0.005263,0.001087,-0.010528 
111,130,0.001792,-0.003498,-0.031486,0.007585,-0.003267,-0.010760,0.014676,-0.010528 
112,159,0.001792,-0.003498,-0.007652,-0.009463,-0.011699,0.003126,0.021470,0.004428 
113,144,0.001792,-0.003498,-0.311973,0.004556,-0.002430,0.006471,0.007882,-0.001824 
114,130,0.001792,-0.003498,-0.032741,0.008054,-0.003426,-0.008130,0.014676,-0.010528 
115,152,0.001792,-0.003498,-0.002734,-0.008661,-0.014869,-0.003690,0.028265,0.001302 
116,165,0.001792,-0.003498,-0.016239,-0.012425,-0.003358,0.008616,0.007882,0.010680 
117,165,0.001792,-0.003498,-0.015811,-0.010804,-0.005018,0.007900,0.007882,0.010680 
118,131,0.001792,-0.003498,-0.023658,0.001267,-0.011648,-0.012920,0.028265,-0.010528 
119,138,0.001792,-0.003498,-0.032318,0.007978,-0.005863,-0.002128,0.021470,-0.008077 
120,131,0.001792,-0.003498,-0.045603,0.001089,-0.011493,-0.014258,0.028265,-0.010528 
121,149,0.001792,-0.003498,-0.019620,-0.001910,0.006713,0.001803,-0.012501,0.001302 
122,135,0.001792,-0.003498,-0.023491,0.008973,0.007296,-0.002346,-0.019296,-0.008077 
123,143,0.001792,-0.003498,-0.058165,0.001188,0.001831,-0.001891,-0.005707,-0.001824 
124,130,0.001792,-0.003498,-0.031870,0.007883,-0.004615,-0.009266,0.014676,-0.010528 
125,148,0.001792,-0.003498,-0.021268,-0.004251,0.010544,0.000149,-0.026090,0.001302 
126,152,0.001792,-0.003498,-0.003222,-0.008707,-0.014443,-0.000510,0.028265,0.001302 
127,150,0.001792,-0.003498,-0.020662,-0.001188,0.001007,0.002989,0.001087,0.001302 
128,130,0.001792,-0.003498,-0.030126,0.007144,-0.004905,-0.008054,0.014676,-0.010528 
129,152,0.001792,-0.003498,-0.004458,-0.007757,-0.013967,-0.002857,0.028265,0.001302 
130,148,0.001792,-0.003498,-0.019288,-0.004957,0.010733,-0.001092,-0.026090,0.001302 
131,172,0.001792,-0.003498,-0.011036,-0.014782,-0.009278,0.009820,0.014676,0.013806 
132,158,0.001792,-0.003498,-0.017689,-0.005819,-0.004496,0.001968,0.007882,0.004428 
133,126,0.001792,-0.003498,-0.004826,0.000837,0.013492,-0.009274,-0.039678,-0.010528 
134,179,0.001792,-0.003498,-0.017195,-0.017177,-0.004202,0.013032,0.007882,0.016871 
135,130,0.001792,-0.003498,-0.033904,0.006936,-0.004885,-0.011424,0.014676,-0.010528 
136,141,0.001792,-0.003498,-0.016651,-0.003291,0.012938,-0.003658,-0.032884,-0.001824 
137,128,0.001792,-0.003498,-0.016312,0.013882,0.004371,-0.003089,-0.012501,-0.010528 
138,131,0.001792,-0.003498,-0.015449,-0.002003,-0.011744,-0.017917,0.028265,-0.010528 
139,144,0.001792,-0.003498,-0.022761,0.001498,-0.003993,-0.000643,0.007882,-0.001824 
140,130,0.001792,-0.003498,-0.028757,0.006844,-0.002952,-0.008941,0.014676,-0.010528 
141,128,0.001792,-0.003498,-0.019726,0.013296,0.004588,-0.002802,-0.012501,-0.010528 
142,135,0.001792,-0.003498,-0.013329,0.008674,0.006584,-0.003044,-0.019296,-0.008077 
143,130,0.001792,-0.003498,-0.033342,0.008713,-0.004745,-0.006319,0.014676,-0.010528 
144,171,0.001792,-0.003498,-0.026600,-0.013880,-0.000786,0.009425,0.001087,0.013806 
145,157,0.001792,-0.003498,-0.019685,-0.004289,0.003014,0.003364,-0.005707,0.004428 
146,165,0.001792,-0.003498,-0.014547,-0.010637,-0.004407,0.007235,0.007882,0.010680 
147,145,0.001792,-0.003498,-0.018047,-0.003612,-0.008280,-0.004710,0.021470,-0.001824 
148,130,0.001792,-0.003498,-0.186869,0.005306,-0.005163,-0.008319,0.014676,-0.010528 
149,126,0.001792,-0.003498,-0.005144,-0.000120,0.014228,-0.011205,-0.039678,-0.010528 
150,130,0.001792,-0.003498,-0.032461,0.008251,-0.005023,-0.008201,0.014676,-0.010528 
151,142,0.001792,-0.003498,-0.022376,0.002411,0.006014,0.001427,-0.019296,-0.001824 
152,128,0.001792,-0.003498,-0.015935,0.013690,0.004585,-0.002780,-0.012501,-0.010528 
153,130,0.001792,-0.003498,-0.032200,0.009479,-0.004145,-0.006086,0.014676,-0.010528 
154,152,0.001792,-0.003498,-0.002066,-0.008623,-0.014209,-0.000948,0.028265,0.001302 
155,138,0.001792,-0.003498,-0.023458,0.002107,-0.006880,-0.008566,0.021470,-0.008077 
156,142,0.001792,-0.003498,-0.017614,0.000119,0.007374,-0.000042,-0.019296,-0.001824 
157,127,0.001792,-0.003498,-0.011431,0.008085,0.008809,-0.004415,-0.026090,-0.010528 
158,137,0.001792,-0.003498,-0.325599,0.001114,-0.000538,-0.007983,0.007882,-0.008077 
159,143,0.001792,-0.003498,-0.020368,0.002636,0.002279,0.001572,-0.005707,-0.001824 
160,165,0.001792,-0.003498,-0.018917,-0.012131,-0.003909,0.007775,0.007882,0.010680 
161,143,0.001792,-0.003498,-0.020105,0.002340,0.001619,0.002028,-0.005707,-0.001824 
162,145,0.001792,-0.003498,-0.255552,0.000774,-0.007836,0.000209,0.021470,-0.001824 
163,137,0.001792,-0.003498,-0.030976,0.007971,-0.001032,-0.006448,0.007882,-0.008077 
164,158,0.001792,-0.003498,-0.017497,-0.006040,-0.004476,0.003692,0.007882,0.004428 
165,135,0.001792,-0.003498,-0.021372,0.011154,0.004906,0.000151,-0.019296,-0.008077 
166,142,0.001792,-0.003498,-0.015766,0.002093,0.006934,0.000068,-0.019296,-0.001824 
167,169,0.001792,-0.003498,-0.028321,-0.016212,0.012872,0.005776,-0.026090,0.013806 
168,150,0.001792,-0.003498,-0.019688,-0.001910,-0.000330,0.003239,0.001087,0.001302 
169,128,0.001792,-0.003498,-0.007930,0.013044,0.005013,-0.003607,-0.012501,-0.010528 
170,128,0.001792,-0.003498,-0.015597,0.012915,0.003749,-0.004223,-0.012501,-0.010528 
171,150,0.001792,-0.003498,-0.179678,-0.001960,-0.001519,0.003784,0.001087,0.001302 
172,129,0.001792,-0.003498,-0.123933,0.011595,-0.000351,-0.003442,0.001087,-0.010528 
173,162,0.001792,-0.003498,-0.033428,-0.015427,0.016008,0.005291,-0.032884,0.010680 
174,138,0.001792,-0.003498,-0.023315,0.002210,-0.008372,-0.009139,0.021470,-0.008077 
175,150,0.001792,-0.003498,-0.126459,-0.001689,-0.000427,0.002877,0.001087,0.001302 
176,130,0.001792,-0.003498,-0.032876,0.009490,-0.002563,-0.007903,0.014676,-0.010528 
177,148,0.001792,-0.003498,-0.021934,-0.005091,0.009329,-0.000691,-0.026090,0.001302 
178,135,0.001792,-0.003498,-0.013531,0.007204,0.005611,-0.001820,-0.019296,-0.008077 
179,130,0.001792,-0.003498,-0.029747,0.006489,-0.005012,-0.007826,0.014676,-0.010528 
180,143,0.001792,-0.003498,-0.019576,0.001475,0.000743,0.000247,-0.005707,-0.001824 
181,130,0.001792,-0.003498,-0.031919,0.009859,-0.003362,-0.006843,0.014676,-0.010528 
182,144,0.001792,-0.003498,-0.020872,0.000112,-0.004702,-0.001198,0.007882,-0.001824 
183,164,0.001792,-0.003498,-0.022069,-0.011218,0.002843,0.008038,-0.005707,0.010680 
184,143,0.001792,-0.003498,-0.019717,0.001405,0.002127,-0.001571,-0.005707,-0.001824 
185,158,0.001792,-0.003498,-0.016727,-0.006189,-0.003884,0.004364,0.007882,0.004428 
186,142,0.001792,-0.003498,-0.017348,-0.000308,0.007698,-0.000081,-0.019296,-0.001824 
187,134,0.001792,-0.003498,-0.014990,0.008014,0.009096,-0.002336,-0.032884,-0.008077 
188,155,0.001792,-0.003498,-0.023519,-0.009328,0.013774,0.000995,-0.032884,0.004428 
189,130,0.001792,-0.003498,-0.030053,0.007556,-0.004082,-0.006280,0.014676,-0.010528 
190,156,0.001792,-0.003498,-0.023205,-0.006488,0.008162,0.000835,-0.019296,0.004428 
191,129,0.001792,-0.003498,-0.026135,0.012638,0.000389,-0.001863,0.001087,-0.010528 
192,150,0.001792,-0.003498,-0.020962,-0.001334,0.000188,0.000538,0.001087,0.001302 
193,150,0.001792,-0.003498,-0.020022,-0.001619,0.000313,0.002270,0.001087,0.001302 
194,144,0.001792,-0.003498,-0.021797,0.001474,-0.003863,-0.000501,0.007882,-0.001824 
195,138,0.001792,-0.003498,-0.023136,0.002198,-0.007870,-0.007738,0.021470,-0.008077 
196,155,0.001792,-0.003498,-0.023618,-0.009930,0.014235,0.000592,-0.032884,0.004428 
197,152,0.001792,-0.003498,-0.157569,-0.006686,-0.015117,-0.000586,0.028265,0.001302 
198,130,0.001792,-0.003498,-0.032344,0.009429,-0.003652,-0.008784,0.014676,-0.010528 
199,130,0.001792,-0.003498,-0.030366,0.007880,-0.004337,-0.005237,0.014676,-0.010528 
200,131,0.001792,-0.003498,-0.022699,0.000621,-0.010067,-0.012609,0.028265,-0.010528 
201,179,0.001792,-0.003498,-0.015537,-0.016423,-0.004384,0.013381,0.007882,0.016871 
202,130,0.001792,-0.003498,-0.028786,0.007150,-0.003901,-0.011660,0.014676,-0.010528 
203,158,0.001792,-0.003498,-0.021031,-0.005855,-0.004216,0.003793,0.007882,0.004428 
204,155,0.001792,-0.003498,-0.030738,-0.010087,0.015120,0.001681,-0.032884,0.004428 
205,171,0.001792,-0.003498,-0.021856,-0.013985,-0.000299,0.010278,0.001087,0.013806 
206,184,0.001792,-0.003498,-0.028864,-0.020049,0.005330,0.015352,-0.012501,0.020058 
207,141,0.001792,-0.003498,-0.021757,-0.005082,0.012331,-0.004632,-0.032884,-0.001824 
208,156,0.001792,-0.003498,-0.021712,-0.006649,0.007680,0.001589,-0.019296,0.004428 
209,137,0.001792,-0.003498,-0.029635,0.008292,-0.001464,-0.005310,0.007882,-0.008077 
210,131,0.001792,-0.003498,-0.021704,0.000551,-0.010543,-0.012813,0.028265,-0.010528 
211,126,0.001792,-0.003498,-0.019203,0.000245,0.013918,-0.010308,-0.039678,-0.010528 
212,128,0.001792,-0.003498,-0.079291,0.010521,0.002818,-0.003535,-0.012501,-0.010528 
213,144,0.001792,-0.003498,-0.018804,-0.002415,-0.003324,-0.004635,0.007882,-0.001824 
214,184,0.001792,-0.003498,-0.028123,-0.019607,0.005959,0.012734,-0.012501,0.020058 
215,185,0.001792,-0.003498,-0.021245,-0.018528,-0.001935,0.015845,0.001087,0.020058 
216,128,0.001792,-0.003498,-0.015886,0.012845,0.003707,-0.003054,-0.012501,-0.010528 
217,130,0.001792,-0.003498,-0.028703,0.005595,-0.005046,-0.009280,0.014676,-0.010528 
218,148,0.001792,-0.003498,-0.020375,-0.004041,0.011352,-0.001620,-0.026090,0.001302 
219,157,0.001792,-0.003498,-0.022063,-0.004704,0.002361,0.004153,-0.005707,0.004428 
220,135,0.001792,-0.003498,-0.012039,0.008368,0.006520,-0.001345,-0.019296,-0.008077 
221,128,0.001792,-0.003498,-0.041297,0.012968,0.003900,-0.003887,-0.012501,-0.010528 
222,163,0.001792,-0.003498,-0.026230,-0.012925,0.009245,0.004133,-0.019296,0.010680 
223,129,0.001792,-0.003498,-0.026673,0.012749,0.001047,-0.002894,0.001087,-0.010528 
224,148,0.001792,-0.003498,-0.020043,-0.004853,0.010166,-0.000871,-0.026090,0.001302 
225,137,0.001792,-0.003498,-0.026893,0.006552,-0.002013,-0.004747,0.007882,-0.008077 
226,135,0.001792,-0.003498,-0.013916,0.007893,0.007164,-0.003022,-0.019296,-0.008077 
227,137,0.001792,-0.003498,-0.026525,0.008052,-0.001211,-0.005675,0.007882,-0.008077 
228,165,0.001792,-0.003498,-0.017558,-0.011303,-0.004813,0.009889,0.007882,0.010680 
229,138,0.001792,-0.003498,-0.024895,0.002330,-0.008435,-0.009595,0.021470,-0.008077 
230,143,0.001792,-0.003498,-0.101291,0.000643,0.001390,0.001017,-0.005707,-0.001824 
231,177,0.001792,-0.003498,-0.030297,-0.017486,0.010350,0.010575,-0.019296,0.016871 
232,152,0.001792,-0.003498,-0.003378,-0.008478,-0.014244,-0.001317,0.028265,0.001302 
233,130,0.001792,-0.003498,-0.031412,0.008132,-0.003645,-0.007210,0.014676,-0.010528 
234,156,0.001792,-0.003498,-0.022176,-0.006668,0.008718,0.002607,-0.019296,0.004428 
235,143,0.001792,-0.003498,-0.021379,0.000834,0.001674,0.000020,-0.005707,-0.001824 
236,134,0.001792,-0.003498,-0.012709,0.002014,0.010365,-0.006769,-0.032884,-0.008077 
237,147,0.001792,-0.003498,-0.023562,-0.009097,0.017034,-0.001895,-0.039678,0.001302 
238,178,0.001792,-0.003498,-0.023893,-0.015061,0.001038,0.013879,-0.005707,0.016871 
239,143,0.001792,-0.003498,-0.020716,0.002567,0.001730,0.001285,-0.005707,-0.001824 
240,130,0.001792,-0.003498,-0.028711,0.007560,-0.002284,-0.008201,0.014676,-0.010528 
241,143,0.001792,-0.003498,-0.111183,-0.005782,0.002541,-0.009718,-0.005707,-0.001824 
242,130,0.001792,-0.003498,-0.030679,0.007046,-0.004312,-0.007183,0.014676,-0.010528 
243,155,0.001792,-0.003498,-0.027191,-0.010130,0.013787,-0.001705,-0.032884,0.004428 
244,144,0.001792,-0.003498,-0.021378,0.000752,-0.002651,-0.001886,0.007882,-0.001824 
245,128,0.001792,-0.003498,-0.015809,0.012273,0.004823,-0.002689,-0.012501,-0.010528 
246,155,0.001792,-0.003498,-0.024538,-0.010108,0.013718,-0.002352,-0.032884,0.004428 
247,130,0.001792,-0.003498,-0.032091,0.008543,-0.005238,-0.006748,0.014676,-0.010528 
248,143,0.001792,-0.003498,-0.021874,0.000038,0.002022,-0.004348,-0.005707,-0.001824 
249,131,0.001792,-0.003498,-0.022664,0.000323,-0.010330,-0.015603,0.028265,-0.010528 
250,145,0.001792,-0.003498,-0.013911,-0.003327,-0.009399,-0.004607,0.021470,-0.001824 
251,135,0.001792,-0.003498,-0.013310,0.006393,0.007654,-0.003140,-0.019296,-0.008077 
252,130,0.001792,-0.003498,-0.031951,0.009018,-0.003584,-0.007014,0.014676,-0.010528 
253,126,0.001792,-0.003498,-0.006929,0.000541,0.013621,-0.011383,-0.039678,-0.010528 
254,148,0.001792,-0.003498,-0.020035,-0.005129,0.011055,-0.002191,-0.026090,0.001302 
255,134,0.001792,-0.003498,-0.007513,0.003097,0.011347,-0.006232,-0.032884,-0.008077 
256,150,0.001792,-0.003498,-0.020680,-0.001050,-0.000257,0.001452,0.001087,0.001302 
257,143,0.001792,-0.003498,-0.019697,0.002044,0.002845,-0.000541,-0.005707,-0.001824 
258,138,0.001792,-0.003498,-0.024384,0.003091,-0.006874,-0.007288,0.021470,-0.008077 
259,143,0.001792,-0.003498,-0.019749,0.001617,0.003889,0.000518,-0.005707,-0.001824 
260,143,0.001792,-0.003498,-0.020185,0.002239,0.002191,0.001854,-0.005707,-0.001824 
261,147,0.001792,-0.003498,-0.023642,-0.009564,0.017249,-0.002717,-0.039678,0.001302 
262,142,0.001792,-0.003498,-0.017389,0.000296,0.006690,-0.001308,-0.019296,-0.001824 
263,170,0.001792,-0.003498,-0.025669,-0.013836,0.005803,0.008326,-0.012501,0.013806 
264,143,0.001792,-0.003498,-0.020092,0.002388,0.001214,0.000560,-0.005707,-0.001824 
265,126,0.001792,-0.003498,-0.005192,0.000122,0.014213,-0.010701,-0.039678,-0.010528 
266,151,0.001792,-0.003498,-0.015264,-0.003988,-0.005677,0.000786,0.014676,0.001302 
267,158,0.001792,-0.003498,-0.016763,-0.005548,-0.003554,0.002221,0.007882,0.004428 
268,169,0.001792,-0.003498,-0.031244,-0.016111,0.011171,0.007333,-0.026090,0.013806 
269,126,0.001792,-0.003498,-0.005561,-0.000233,0.014065,-0.010706,-0.039678,-0.010528 
270,135,0.001792,-0.003498,-0.020944,0.008537,0.006351,-0.002601,-0.019296,-0.008077 
271,127,0.001792,-0.003498,-0.092671,0.007371,0.008255,-0.004757,-0.026090,-0.010528 
272,143,0.001792,-0.003498,-0.059140,0.001610,0.001468,-0.000502,-0.005707,-0.001824 
273,126,0.001792,-0.003498,-0.005933,-0.000328,0.014101,-0.012217,-0.039678,-0.010528 
274,128,0.001792,-0.003498,-0.015185,0.012351,0.005198,-0.003120,-0.012501,-0.010528 
275,144,0.001792,-0.003498,-0.021772,0.000713,-0.004183,0.000168,0.007882,-0.001824 
276,136,0.001792,-0.003498,-0.022828,0.009047,0.002652,-0.000920,-0.005707,-0.008077 
277,131,0.001792,-0.003498,-0.026629,0.000899,-0.009501,-0.012453,0.028265,-0.010528 
278,141,0.001792,-0.003498,-0.016416,-0.003805,0.012261,-0.003879,-0.032884,-0.001824 
