evtID,CutID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh 
45,130,0.003794,-0.000501,-0.024459,0.008379,-0.006354,-0.007822,0.019571,-0.012569 
46,166,0.003794,-0.000501,0.001009,-0.011427,-0.013648,0.008401,0.026368,0.008643 
47,148,0.003794,-0.000501,-0.013333,-0.001351,0.007813,0.000979,-0.021206,-0.000737 
48,130,0.003794,-0.000501,-0.091337,0.008070,-0.005292,-0.008131,0.019571,-0.012569 
49,144,0.003794,-0.000501,-0.022524,0.002692,-0.004643,-0.002101,0.012775,-0.003863 
50,130,0.003794,-0.000501,-0.025654,0.009490,-0.005602,-0.010732,0.019571,-0.012569 
51,130,0.003794,-0.000501,-0.035012,0.009686,-0.006305,-0.007590,0.019571,-0.012569 
52,137,0.003794,-0.000501,-0.021626,0.009475,-0.003885,-0.005915,0.012775,-0.010117 
53,148,0.003794,-0.000501,-0.011797,-0.002381,0.008231,0.000323,-0.021206,-0.000737 
54,135,0.003794,-0.000501,-0.010453,0.009720,0.003885,-0.003123,-0.014409,-0.010117 
55,130,0.003794,-0.000501,-0.023925,0.009763,-0.005153,-0.005377,0.019571,-0.012569 
56,142,0.003794,-0.000501,-0.009282,0.002992,0.005451,0.000866,-0.014409,-0.003863 
57,143,0.003794,-0.000501,-0.016595,0.004440,0.002355,0.001131,-0.000817,-0.003863 
58,158,0.003794,-0.000501,-0.009366,-0.002634,-0.005722,0.003975,0.012775,0.002390 
59,170,0.003794,-0.000501,-0.019857,-0.011301,0.003394,0.008951,-0.007613,0.011770 
60,137,0.003794,-0.000501,-0.028806,0.008944,-0.004976,-0.005836,0.012775,-0.010117 
61,156,0.003794,-0.000501,-0.016369,-0.004002,0.006409,0.003886,-0.014409,0.002390 
62,134,0.003794,-0.000501,-0.004220,0.006100,0.009054,-0.006050,-0.028002,-0.010117 
63,171,0.003794,-0.000501,-0.012919,-0.011842,-0.003178,0.009924,0.005979,0.011770 
64,149,0.003794,-0.000501,-0.011236,-0.001522,0.003116,0.001208,-0.007613,-0.000737 
65,130,0.003794,-0.000501,-0.027312,0.009847,-0.005008,-0.009192,0.019571,-0.012569 
66,142,0.003794,-0.000501,-0.009520,0.004311,0.004489,0.000797,-0.014409,-0.003863 
67,143,0.003794,-0.000501,-0.023144,0.005707,-0.000539,0.000351,-0.000817,-0.003863 
68,163,0.003794,-0.000501,-0.018696,-0.009542,0.006118,0.007372,-0.014409,0.008643 
69,165,0.003794,-0.000501,-0.007213,-0.009311,-0.006034,0.007378,0.012775,0.008643 
70,143,0.003794,-0.000501,-0.014456,0.004533,-0.001330,0.000854,-0.000817,-0.003863 
71,155,0.003794,-0.000501,-0.019289,-0.008027,0.013079,-0.000913,-0.028002,0.002390 
72,147,0.003794,-0.000501,-0.015725,-0.006382,0.015480,-0.003334,-0.034798,-0.000737 
73,144,0.003794,-0.000501,-0.014490,0.002502,-0.005356,0.000721,0.012775,-0.003863 
74,144,0.003794,-0.000501,-0.097340,0.002913,-0.005073,-0.001719,0.012775,-0.003863 
75,130,0.003794,-0.000501,-0.027814,0.010089,-0.006253,-0.008408,0.019571,-0.012569 
76,138,0.003794,-0.000501,-0.075433,-0.000252,-0.009256,-0.013220,0.026368,-0.010117 
77,169,0.003794,-0.000501,-0.022456,-0.014676,0.010064,0.006309,-0.021206,0.011770 
78,141,0.003794,-0.000501,-0.009924,-0.001132,0.009930,-0.001995,-0.028002,-0.003863 
79,137,0.003794,-0.000501,-0.021558,0.009722,-0.004411,-0.005803,0.012775,-0.010117 
80,163,0.003794,-0.000501,-0.017913,-0.009186,0.007735,0.007458,-0.014409,0.008643 
81,143,0.003794,-0.000501,-0.065435,0.004985,0.001024,-0.000158,-0.000817,-0.003863 
82,150,0.003794,-0.000501,-0.013824,0.000603,-0.001677,0.002183,0.005979,-0.000737 
83,144,0.003794,-0.000501,-0.014406,0.002410,-0.003883,0.000048,0.012775,-0.003863 
84,129,0.003794,-0.000501,-0.022825,0.015115,-0.001340,-0.002726,0.005979,-0.012569 
85,144,0.003794,-0.000501,-0.014106,0.001992,-0.004417,0.000446,0.012775,-0.003863 
86,184,0.003794,-0.000501,-0.020109,-0.016985,0.002580,0.012782,-0.007613,0.018023 
87,143,0.003794,-0.000501,-0.017273,0.004368,-0.000679,0.002154,-0.000817,-0.003863 
88,143,0.003794,-0.000501,-0.013407,0.005211,0.000819,0.002921,-0.000817,-0.003863 
89,142,0.003794,-0.000501,-0.010723,0.003064,0.004955,0.001041,-0.014409,-0.003863 
90,135,0.003794,-0.000501,-0.016837,0.011554,0.003812,0.000060,-0.014409,-0.010117 
91,157,0.003794,-0.000501,-0.016197,-0.002452,-0.000191,0.004380,-0.000817,0.002390 
92,130,0.003794,-0.000501,-0.025573,0.009940,-0.005219,-0.007847,0.019571,-0.012569 
93,130,0.003794,-0.000501,-0.033343,0.009035,-0.005360,-0.009631,0.019571,-0.012569 
94,148,0.003794,-0.000501,-0.008995,-0.001311,0.009548,-0.000253,-0.021206,-0.000737 
95,149,0.003794,-0.000501,-0.060496,-0.000129,0.003072,0.002211,-0.007613,-0.000737 
96,150,0.003794,-0.000501,-0.094375,0.000183,-0.002271,0.001119,0.005979,-0.000737 
97,130,0.003794,-0.000501,-0.028104,0.010749,-0.005423,-0.008761,0.019571,-0.012569 
98,144,0.003794,-0.000501,-0.019924,0.003131,-0.004111,-0.001279,0.012775,-0.003863 
99,151,0.003794,-0.000501,-0.009255,-0.001764,-0.009174,0.000015,0.019571,-0.000737 
100,138,0.003794,-0.000501,-0.016212,0.003667,-0.011086,-0.009314,0.026368,-0.010117 
101,138,0.003794,-0.000501,-0.019243,0.003794,-0.009087,-0.008351,0.026368,-0.010117 
102,149,0.003794,-0.000501,-0.011699,0.001088,0.003095,0.002926,-0.007613,-0.000737 
103,184,0.003794,-0.000501,-0.089323,-0.013756,0.002921,0.019452,-0.007613,0.018023 
104,127,0.003794,-0.000501,-0.020597,0.010973,0.006630,-0.004678,-0.021206,-0.012569 
105,150,0.003794,-0.000501,-0.013618,0.000889,-0.003168,0.001783,0.005979,-0.000737 
106,143,0.003794,-0.000501,-0.014411,0.004695,0.000589,0.001194,-0.000817,-0.003863 
107,127,0.003794,-0.000501,0.000173,0.012892,0.006724,-0.003937,-0.021206,-0.012569 
108,130,0.003794,-0.000501,-0.026600,0.011162,-0.004770,-0.008447,0.019571,-0.012569 
109,157,0.003794,-0.000501,-0.061598,-0.037645,0.000214,-0.025954,-0.000817,0.002390 
110,151,0.003794,-0.000501,-0.015609,-0.004067,-0.007580,-0.000450,0.019571,-0.000737 
111,152,0.003794,-0.000501,0.004984,-0.006706,-0.014941,-0.003252,0.033164,-0.000737 
112,128,0.003794,-0.000501,-0.094977,0.014114,0.001899,-0.003073,-0.007613,-0.012569 
113,130,0.003794,-0.000501,-0.023642,0.008471,-0.006035,-0.008377,0.019571,-0.012569 
114,127,0.003794,-0.000501,-0.000695,0.011859,0.006633,-0.004444,-0.021206,-0.012569 
115,171,0.003794,-0.000501,-0.011285,-0.011230,-0.003917,0.008912,0.005979,0.011770 
116,130,0.003794,-0.000501,-0.024426,0.009351,-0.006211,-0.009228,0.019571,-0.012569 
117,126,0.003794,-0.000501,0.002859,0.003482,0.012575,-0.009054,-0.034798,-0.012569 
118,142,0.003794,-0.000501,-0.010763,0.003294,0.005883,0.000680,-0.014409,-0.003863 
119,128,0.003794,-0.000501,-0.027150,0.014828,0.002389,-0.003476,-0.007613,-0.012569 
120,151,0.003794,-0.000501,-0.009251,-0.002818,-0.009919,0.000604,0.019571,-0.000737 
121,144,0.003794,-0.000501,-0.014506,0.002694,-0.004105,-0.000917,0.012775,-0.003863 
122,130,0.003794,-0.000501,-0.025127,0.009290,-0.005618,-0.007477,0.019571,-0.012569 
123,130,0.003794,-0.000501,-0.031467,0.009197,-0.006436,-0.008639,0.019571,-0.012569 
124,155,0.003794,-0.000501,-0.016274,-0.007724,0.013308,-0.000388,-0.028002,0.002390 
125,129,0.003794,-0.000501,-0.026922,0.014424,-0.000120,-0.004690,0.005979,-0.012569 
126,143,0.003794,-0.000501,-0.012780,0.004429,0.001281,0.002093,-0.000817,-0.003863 
127,126,0.003794,-0.000501,-0.000924,0.005454,0.011134,-0.007098,-0.034798,-0.012569 
128,134,0.003794,-0.000501,-0.000949,0.005128,0.009692,-0.007099,-0.028002,-0.010117 
129,145,0.003794,-0.000501,-0.006515,-0.002625,-0.011542,-0.005829,0.026368,-0.003863 
130,172,0.003794,-0.000501,-0.003662,-0.013037,-0.011984,0.012747,0.019571,0.011770 
131,137,0.003794,-0.000501,-0.024841,0.008568,-0.003913,-0.004574,0.012775,-0.010117 
132,166,0.003794,-0.000501,0.003528,-0.012033,-0.014171,0.009790,0.026368,0.008643 
133,137,0.003794,-0.000501,-0.021762,0.010155,-0.003284,-0.005303,0.012775,-0.010117 
134,137,0.003794,-0.000501,-0.022071,0.014947,-0.002149,0.001825,0.012775,-0.010117 
135,143,0.003794,-0.000501,-0.013545,0.003732,0.000512,-0.001726,-0.000817,-0.003863 
136,143,0.003794,-0.000501,-0.013662,0.004181,-0.000907,0.001840,-0.000817,-0.003863 
137,143,0.003794,-0.000501,-0.024976,-0.032433,0.001365,-0.031033,-0.000817,-0.003863 
138,155,0.003794,-0.000501,-0.035841,-0.006331,0.011425,0.001486,-0.028002,0.002390 
139,134,0.003794,-0.000501,0.002521,0.004276,0.009316,-0.007653,-0.028002,-0.010117 
140,149,0.003794,-0.000501,-0.012894,0.000517,0.002425,0.003649,-0.007613,-0.000737 
141,136,0.003794,-0.000501,-0.015467,0.012928,0.000534,-0.002491,-0.000817,-0.010117 
142,144,0.003794,-0.000501,-0.026801,0.002804,-0.006423,0.000494,0.012775,-0.003863 
143,136,0.003794,-0.000501,-0.014691,0.012632,0.001413,-0.002654,-0.000817,-0.010117 
144,158,0.003794,-0.000501,-0.009792,-0.003851,-0.005787,0.003574,0.012775,0.002390 
145,155,0.003794,-0.000501,-0.016289,-0.007398,0.011650,0.000392,-0.028002,0.002390 
146,144,0.003794,-0.000501,-0.019686,0.002615,-0.004029,0.000030,0.012775,-0.003863 
147,130,0.003794,-0.000501,-0.022945,0.008159,-0.006276,-0.008841,0.019571,-0.012569 
148,152,0.003794,-0.000501,0.005392,-0.007020,-0.015011,-0.003412,0.033164,-0.000737 
149,137,0.003794,-0.000501,-0.023727,0.008282,-0.005012,-0.006736,0.012775,-0.010117 
150,126,0.003794,-0.000501,-0.149996,0.001886,0.010580,-0.011614,-0.034798,-0.012569 
151,164,0.003794,-0.000501,-0.013932,-0.007979,0.000603,0.007863,-0.000817,0.008643 
152,130,0.003794,-0.000501,-0.024165,0.009241,-0.006013,-0.007549,0.019571,-0.012569 
153,149,0.003794,-0.000501,-0.012380,0.000270,0.002627,0.002038,-0.007613,-0.000737 
154,135,0.003794,-0.000501,-0.005677,0.011476,0.005798,-0.000931,-0.014409,-0.010117 
155,163,0.003794,-0.000501,-0.019506,-0.009892,0.007424,0.008302,-0.014409,0.008643 
156,129,0.003794,-0.000501,-0.021775,0.010018,-0.001532,-0.007240,0.005979,-0.012569 
157,155,0.003794,-0.000501,-0.015991,-0.007100,0.013010,0.001228,-0.028002,0.002390 
158,127,0.003794,-0.000501,-0.000417,0.011320,0.006061,-0.004765,-0.021206,-0.012569 
159,143,0.003794,-0.000501,-0.012999,0.003379,0.000731,0.002508,-0.000817,-0.003863 
160,134,0.003794,-0.000501,0.000450,0.005102,0.009326,-0.004248,-0.028002,-0.010117 
161,151,0.003794,-0.000501,-0.009171,-0.002195,-0.007495,-0.000265,0.019571,-0.000737 
162,137,0.003794,-0.000501,-0.022356,0.010474,-0.004903,-0.002953,0.012775,-0.010117 
163,177,0.003794,-0.000501,-0.021695,-0.014945,0.006784,0.009044,-0.014409,0.014835 
164,143,0.003794,-0.000501,-0.013762,0.004775,-0.001711,0.001182,-0.000817,-0.003863 
165,130,0.003794,-0.000501,-0.023610,0.009207,-0.005863,-0.007087,0.019571,-0.012569 
166,138,0.003794,-0.000501,-0.023692,0.015986,-0.007010,0.002819,0.026368,-0.010117 
167,131,0.003794,-0.000501,-0.017905,0.004637,-0.011906,-0.010882,0.033164,-0.012569 
168,143,0.003794,-0.000501,-0.037462,0.005334,-0.001371,0.001497,-0.000817,-0.003863 
169,155,0.003794,-0.000501,-0.016144,-0.006907,0.012925,-0.000696,-0.028002,0.002390 
170,143,0.003794,-0.000501,-0.014027,0.004506,-0.000490,-0.000025,-0.000817,-0.003863 
171,129,0.003794,-0.000501,-0.020661,0.014346,-0.002037,-0.003550,0.005979,-0.012569 
172,147,0.003794,-0.000501,-0.015423,-0.006288,0.014366,-0.001877,-0.034798,-0.000737 
173,166,0.003794,-0.000501,0.003306,-0.011166,-0.013213,0.009496,0.026368,0.008643 
174,130,0.003794,-0.000501,-0.026384,0.010897,-0.005348,-0.007996,0.019571,-0.012569 
175,136,0.003794,-0.000501,-0.015583,0.013173,0.001748,-0.001577,-0.000817,-0.010117 
176,143,0.003794,-0.000501,-0.014105,0.004200,-0.000488,0.000904,-0.000817,-0.003863 
177,130,0.003794,-0.000501,-0.024584,0.009506,-0.006310,-0.006240,0.019571,-0.012569 
178,130,0.003794,-0.000501,-0.027485,0.009500,-0.006201,-0.006260,0.019571,-0.012569 
179,127,0.003794,-0.000501,-0.000371,0.011291,0.005892,-0.004328,-0.021206,-0.012569 
180,157,0.003794,-0.000501,-0.013646,-0.002564,0.000559,0.004897,-0.000817,0.002390 
181,157,0.003794,-0.000501,-0.019769,-0.001808,0.001094,0.005818,-0.000817,0.002390 
182,130,0.003794,-0.000501,-0.025329,0.010476,-0.004805,-0.007081,0.019571,-0.012569 
183,128,0.003794,-0.000501,-0.014336,0.011901,0.003701,-0.004504,-0.007613,-0.012569 
184,143,0.003794,-0.000501,-0.014764,0.003442,-0.000198,0.001651,-0.000817,-0.003863 
185,130,0.003794,-0.000501,-0.024685,0.009219,-0.006299,-0.008513,0.019571,-0.012569 
186,137,0.003794,-0.000501,-0.198170,0.007979,-0.004993,-0.006118,0.012775,-0.010117 
187,155,0.003794,-0.000501,-0.026036,-0.008238,0.012708,0.000786,-0.028002,0.002390 
188,129,0.003794,-0.000501,-0.020785,0.013891,-0.002493,-0.004680,0.005979,-0.012569 
189,142,0.003794,-0.000501,-0.010982,0.003726,0.005379,-0.000309,-0.014409,-0.003863 
190,143,0.003794,-0.000501,-0.012874,0.004665,-0.000749,0.000379,-0.000817,-0.003863 
191,131,0.003794,-0.000501,-0.014196,0.002026,-0.011039,-0.014834,0.033164,-0.012569 
192,152,0.003794,-0.000501,0.005595,-0.006656,-0.014807,-0.003016,0.033164,-0.000737 
193,135,0.003794,-0.000501,-0.006901,0.010023,0.006256,-0.002146,-0.014409,-0.010117 
194,130,0.003794,-0.000501,-0.025261,0.010233,-0.004880,-0.009297,0.019571,-0.012569 
195,178,0.003794,-0.000501,-0.022540,-0.013723,-0.000444,0.014221,-0.000817,0.014835 
196,151,0.003794,-0.000501,-0.006693,-0.003380,-0.008713,-0.000064,0.019571,-0.000737 
197,143,0.003794,-0.000501,-0.014215,0.005192,-0.000781,0.001717,-0.000817,-0.003863 
198,151,0.003794,-0.000501,-0.015613,0.001144,-0.007454,0.006416,0.019571,-0.000737 
199,143,0.003794,-0.000501,-0.013696,0.005022,0.000451,0.001659,-0.000817,-0.003863 
200,129,0.003794,-0.000501,-0.039270,0.010315,-0.002932,-0.009837,0.005979,-0.012569 
201,149,0.003794,-0.000501,-0.013109,0.000961,0.002861,0.002007,-0.007613,-0.000737 
202,135,0.003794,-0.000501,-0.051518,0.010998,0.004019,-0.003753,-0.014409,-0.010117 
203,136,0.003794,-0.000501,-0.015303,0.012838,0.000457,0.000986,-0.000817,-0.010117 
204,142,0.003794,-0.000501,-0.017410,0.003482,0.006315,0.001280,-0.014409,-0.003863 
205,155,0.003794,-0.000501,-0.016441,-0.007987,0.011515,-0.000278,-0.028002,0.002390 
206,138,0.003794,-0.000501,-0.018564,0.005246,-0.010504,-0.008996,0.026368,-0.010117 
207,143,0.003794,-0.000501,-0.013770,0.004701,0.000766,-0.000917,-0.000817,-0.003863 
208,137,0.003794,-0.000501,-0.023769,0.009532,-0.004966,-0.005710,0.012775,-0.010117 
209,130,0.003794,-0.000501,-0.024367,0.009989,-0.006026,-0.007437,0.019571,-0.012569 
210,135,0.003794,-0.000501,-0.017227,0.011202,0.003906,-0.002154,-0.014409,-0.010117 
211,129,0.003794,-0.000501,-0.020900,0.013407,-0.002391,-0.005177,0.005979,-0.012569 
212,130,0.003794,-0.000501,-0.024247,0.009265,-0.005399,-0.008154,0.019571,-0.012569 
213,152,0.003794,-0.000501,0.004127,-0.006645,-0.017586,-0.003787,0.033164,-0.000737 
214,142,0.003794,-0.000501,-0.014618,0.003157,0.006735,0.001808,-0.014409,-0.003863 
215,130,0.003794,-0.000501,-0.026516,0.010690,-0.004767,-0.007138,0.019571,-0.012569 
216,144,0.003794,-0.000501,-0.014376,0.002836,-0.004725,-0.000392,0.012775,-0.003863 
217,131,0.003794,-0.000501,-0.013003,0.000639,-0.013753,-0.016028,0.033164,-0.012569 
218,130,0.003794,-0.000501,-0.024443,0.009018,-0.006139,-0.009743,0.019571,-0.012569 
219,184,0.003794,-0.000501,-0.023696,-0.016803,0.003073,0.013912,-0.007613,0.018023 
220,150,0.003794,-0.000501,-0.012634,-0.000225,-0.004120,0.000498,0.005979,-0.000737 
221,136,0.003794,-0.000501,-0.015263,0.012532,0.000456,-0.003273,-0.000817,-0.010117 
222,148,0.003794,-0.000501,-0.011536,-0.001990,0.008900,0.001211,-0.021206,-0.000737 
223,143,0.003794,-0.000501,-0.013360,0.003704,0.000141,-0.000087,-0.000817,-0.003863 
224,134,0.003794,-0.000501,-0.000305,0.006441,0.008226,-0.005150,-0.028002,-0.010117 
225,137,0.003794,-0.000501,-0.063442,0.008768,-0.005228,-0.005612,0.012775,-0.010117 
226,143,0.003794,-0.000501,-0.013981,0.004737,0.001094,0.002188,-0.000817,-0.003863 
227,165,0.003794,-0.000501,-0.006719,-0.009658,-0.006827,0.008264,0.012775,0.008643 
228,143,0.003794,-0.000501,-0.015061,0.005449,-0.001277,0.001316,-0.000817,-0.003863 
229,169,0.003794,-0.000501,-0.041027,-0.013463,0.009292,0.010276,-0.021206,0.011770 
230,129,0.003794,-0.000501,-0.022499,0.014565,-0.001238,-0.002478,0.005979,-0.012569 
231,129,0.003794,-0.000501,-0.020977,0.014558,-0.001427,-0.001351,0.005979,-0.012569 
232,143,0.003794,-0.000501,-0.013769,0.004794,-0.001082,0.001074,-0.000817,-0.003863 
233,164,0.003794,-0.000501,-0.039672,-0.009027,0.000126,0.009220,-0.000817,0.008643 
234,170,0.003794,-0.000501,-0.023909,-0.011549,0.003838,0.009795,-0.007613,0.011770 
235,143,0.003794,-0.000501,-0.010756,0.003775,0.000199,0.002706,-0.000817,-0.003863 
236,137,0.003794,-0.000501,-0.024680,0.008983,-0.003873,-0.006755,0.012775,-0.010117 
237,149,0.003794,-0.000501,-0.012768,0.000110,0.002997,0.003137,-0.007613,-0.000737 
238,128,0.003794,-0.000501,-0.011448,0.014931,0.003218,-0.001281,-0.007613,-0.012569 
239,138,0.003794,-0.000501,-0.016007,0.002949,-0.010854,-0.010904,0.026368,-0.010117 
240,137,0.003794,-0.000501,-0.021985,0.010344,-0.003753,-0.003015,0.012775,-0.010117 
241,131,0.003794,-0.000501,-0.013485,0.001341,-0.012757,-0.013696,0.033164,-0.012569 
242,149,0.003794,-0.000501,-0.013828,-0.000466,0.004095,0.001812,-0.007613,-0.000737 
243,137,0.003794,-0.000501,-0.021989,0.010157,-0.004972,-0.004251,0.012775,-0.010117 
244,157,0.003794,-0.000501,-0.013390,-0.002216,0.000813,0.005096,-0.000817,0.002390 
245,143,0.003794,-0.000501,-0.014882,0.003671,0.000606,0.002252,-0.000817,-0.003863 
246,143,0.003794,-0.000501,-0.013428,0.004927,-0.000811,0.001909,-0.000817,-0.003863 
247,144,0.003794,-0.000501,-0.015454,0.003156,-0.004989,0.000468,0.012775,-0.003863 
248,131,0.003794,-0.000501,-0.015544,0.000826,-0.012072,-0.016640,0.033164,-0.012569 
249,143,0.003794,-0.000501,-0.090629,0.004398,-0.001466,0.000333,-0.000817,-0.003863 
250,137,0.003794,-0.000501,-0.075033,0.008311,-0.005439,-0.006110,0.012775,-0.010117 
251,171,0.003794,-0.000501,-0.012046,-0.012305,-0.002106,0.010542,0.005979,0.011770 
252,130,0.003794,-0.000501,-0.270117,0.011563,-0.005254,-0.003901,0.019571,-0.012569 
253,128,0.003794,-0.000501,-0.123321,0.014344,0.001769,-0.004002,-0.007613,-0.012569 
254,143,0.003794,-0.000501,-0.048430,0.004763,0.002266,0.002188,-0.000817,-0.003863 
255,142,0.003794,-0.000501,-0.009898,0.003770,0.004972,0.000996,-0.014409,-0.003863 
256,130,0.003794,-0.000501,-0.024732,0.009408,-0.005370,-0.009476,0.019571,-0.012569 
257,143,0.003794,-0.000501,-0.014194,0.005065,0.000177,0.001953,-0.000817,-0.003863 
258,130,0.003794,-0.000501,-0.034607,0.009360,-0.005802,-0.006234,0.019571,-0.012569 
259,143,0.003794,-0.000501,-0.023391,0.003366,0.001419,0.000588,-0.000817,-0.003863 
260,169,0.003794,-0.000501,-0.029105,-0.016696,0.010654,0.003150,-0.021206,0.011770 
261,149,0.003794,-0.000501,-0.040724,0.001175,0.003636,0.002127,-0.007613,-0.000737 
262,178,0.003794,-0.000501,-0.017505,-0.014325,0.000666,0.012882,-0.000817,0.014835 
263,138,0.003794,-0.000501,-0.024449,0.002802,-0.009993,-0.010573,0.026368,-0.010117 
264,137,0.003794,-0.000501,-0.021504,0.010198,-0.002734,-0.004967,0.012775,-0.010117 
265,158,0.003794,-0.000501,-0.011402,-0.004019,-0.005594,0.004257,0.012775,0.002390 
266,138,0.003794,-0.000501,-0.017491,0.004579,-0.009555,-0.009501,0.026368,-0.010117 
267,130,0.003794,-0.000501,-0.106742,0.009002,-0.006440,-0.006028,0.019571,-0.012569 
268,150,0.003794,-0.000501,-0.012748,0.000673,-0.002245,0.003178,0.005979,-0.000737 
269,138,0.003794,-0.000501,-0.017848,0.003587,-0.008736,-0.011453,0.026368,-0.010117 
270,149,0.003794,-0.000501,-0.064937,0.000972,0.002001,0.002524,-0.007613,-0.000737 
271,149,0.003794,-0.000501,-0.014549,0.002926,0.001023,0.005460,-0.007613,-0.000737 
272,143,0.003794,-0.000501,-0.297331,-0.002426,0.002212,-0.005469,-0.000817,-0.003863 
273,152,0.003794,-0.000501,0.004714,-0.006937,-0.016377,-0.001480,0.033164,-0.000737 
274,143,0.003794,-0.000501,-0.013904,0.004632,0.000965,0.002382,-0.000817,-0.003863 
275,155,0.003794,-0.000501,-0.015725,-0.005974,0.011145,0.002156,-0.028002,0.002390 
276,130,0.003794,-0.000501,-0.023969,0.009336,-0.005577,-0.008317,0.019571,-0.012569 
277,165,0.003794,-0.000501,-0.009040,-0.010371,-0.006787,0.008544,0.012775,0.008643 
278,151,0.003794,-0.000501,-0.067707,-0.001873,-0.009350,0.001675,0.019571,-0.000737 
