evtID,CutID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh 
51,144,-0.000200,-0.000500,-0.012495,-0.001875,-0.005418,-0.003685,0.012770,0.000204 
52,124,-0.000200,-0.000500,-0.317413,0.008646,-0.004654,-0.008302,0.026355,-0.010950 
53,148,-0.000200,-0.000500,-0.022160,-0.007012,0.008604,-0.000111,-0.021192,0.003330 
54,136,-0.000200,-0.000500,-0.013884,0.006648,0.000558,-0.002453,-0.000815,-0.006047 
55,149,-0.000200,-0.000500,-0.013319,-0.005056,0.002308,0.001774,-0.007608,0.003330 
56,163,-0.000200,-0.000500,-0.064720,-0.013381,0.006531,0.005480,-0.014400,0.012706 
57,165,-0.000200,-0.000500,-0.011006,-0.013814,-0.005880,0.008838,0.012770,0.012706 
58,124,-0.000200,-0.000500,-0.023778,0.006377,-0.007485,-0.012362,0.026355,-0.010950 
59,123,-0.000200,-0.000500,-0.073475,0.010682,-0.002290,-0.008114,0.012770,-0.010950 
60,165,-0.000200,-0.000500,-0.008221,-0.014157,-0.007089,0.007217,0.012770,0.012706 
61,130,-0.000200,-0.000500,-0.021568,0.005692,-0.006857,-0.008263,0.019562,-0.008499 
62,135,-0.000200,-0.000500,-0.242846,-0.003102,0.005448,-0.011902,-0.014400,-0.006047 
63,120,-0.000200,-0.000500,0.003825,0.005237,0.009861,-0.009381,-0.027985,-0.010950 
64,130,-0.000200,-0.000500,-0.021063,0.004923,-0.006545,-0.009303,0.019562,-0.008499 
65,130,-0.000200,-0.000500,-0.035373,0.005998,-0.006246,-0.008984,0.019562,-0.008499 
66,185,-0.000200,-0.000500,-0.015352,-0.020617,-0.004124,0.015239,0.005977,0.022083 
67,149,-0.000200,-0.000500,-0.013437,-0.004524,0.003005,0.002523,-0.007608,0.003330 
68,149,-0.000200,-0.000500,-0.013878,-0.003787,0.002935,0.003586,-0.007608,0.003330 
69,131,-0.000200,-0.000500,-0.010729,-0.002714,-0.013317,-0.013856,0.033147,-0.008499 
70,155,-0.000200,-0.000500,-0.018667,-0.010364,0.012288,-0.000350,-0.027985,0.006455 
71,150,-0.000200,-0.000500,-0.011108,-0.004120,-0.002689,0.001767,0.005977,0.003330 
72,126,-0.000200,-0.000500,0.000482,-0.001073,0.012838,-0.011320,-0.034777,-0.008499 
73,141,-0.000200,-0.000500,-0.009788,-0.005751,0.011265,-0.003204,-0.027985,0.000204 
74,148,-0.000200,-0.000500,-0.030448,-0.007233,0.008832,-0.000987,-0.021192,0.003330 
75,130,-0.000200,-0.000500,-0.022133,0.005457,-0.007030,-0.008078,0.019562,-0.008499 
76,124,-0.000200,-0.000500,-0.024785,0.004647,-0.008426,-0.013297,0.026355,-0.010950 
77,128,-0.000200,-0.000500,-0.010866,0.011059,0.003794,-0.003392,-0.007608,-0.008499 
78,144,-0.000200,-0.000500,-0.028720,-0.001878,-0.006347,-0.001124,0.012770,0.000204 
79,143,-0.000200,-0.000500,-0.014898,0.000790,-0.000536,-0.000066,-0.000815,0.000204 
80,130,-0.000200,-0.000500,-0.020574,0.004701,-0.005828,-0.009870,0.019562,-0.008499 
81,136,-0.000200,-0.000500,-0.014368,0.007387,0.000924,-0.003234,-0.000815,-0.006047 
82,179,-0.000200,-0.000500,-0.035494,-0.018167,-0.007767,0.017165,0.012770,0.018896 
83,143,-0.000200,-0.000500,-0.244466,-0.009157,-0.001303,-0.011489,-0.000815,0.000204 
84,152,-0.000200,-0.000500,0.005569,-0.009884,-0.016711,-0.001618,0.033147,0.003330 
85,165,-0.000200,-0.000500,-0.009346,-0.012853,-0.006846,0.008586,0.012770,0.012706 
86,124,-0.000200,-0.000500,-0.023992,0.004018,-0.008052,-0.014707,0.026355,-0.010950 
87,130,-0.000200,-0.000500,-0.019110,0.003904,-0.006004,-0.008000,0.019562,-0.008499 
88,126,-0.000200,-0.000500,-0.063441,-0.001057,0.011869,-0.011239,-0.034777,-0.008499 
89,136,-0.000200,-0.000500,-0.015090,0.007510,0.001721,-0.002811,-0.000815,-0.006047 
90,185,-0.000200,-0.000500,-0.054864,-0.020314,-0.005239,0.017551,0.005977,0.022083 
91,157,-0.000200,-0.000500,-0.013576,-0.007390,-0.000583,0.003819,-0.000815,0.006455 
92,149,-0.000200,-0.000500,-0.015623,-0.002408,0.002530,0.004563,-0.007608,0.003330 
93,171,-0.000200,-0.000500,-0.012593,-0.015498,-0.002355,0.010002,0.005977,0.015832 
94,129,-0.000200,-0.000500,-0.020006,0.010339,-0.000363,-0.003574,0.005977,-0.008499 
95,143,-0.000200,-0.000500,-0.013317,-0.001455,0.000196,-0.000811,-0.000815,0.000204 
96,149,-0.000200,-0.000500,-0.327360,-0.004143,0.003811,0.000994,-0.007608,0.003330 
97,149,-0.000200,-0.000500,-0.013143,-0.002887,0.004035,0.002281,-0.007608,0.003330 
98,163,-0.000200,-0.000500,-0.028598,-0.014184,0.007377,0.004982,-0.014400,0.012706 
99,144,-0.000200,-0.000500,-0.012752,-0.001933,-0.004988,-0.001040,0.012770,0.000204 
100,143,-0.000200,-0.000500,-0.013206,0.000731,-0.001515,-0.000997,-0.000815,0.000204 
101,144,-0.000200,-0.000500,-0.011412,-0.003105,-0.006341,-0.003642,0.012770,0.000204 
102,150,-0.000200,-0.000500,-0.012171,-0.004415,-0.001933,-0.000473,0.005977,0.003330 
103,127,-0.000200,-0.000500,-0.002517,0.006726,0.006809,-0.005426,-0.021192,-0.008499 
104,141,-0.000200,-0.000500,-0.010873,-0.005153,0.010192,-0.003480,-0.027985,0.000204 
105,123,-0.000200,-0.000500,-0.025024,0.011071,-0.002665,-0.008013,0.012770,-0.010950 
106,177,-0.000200,-0.000500,-0.024595,-0.019182,0.007780,0.009622,-0.014400,0.018896 
107,130,-0.000200,-0.000500,-0.020756,0.004682,-0.006875,-0.010129,0.019562,-0.008499 
108,134,-0.000200,-0.000500,-0.169622,-0.003107,0.008967,-0.008411,-0.027985,-0.006047 
109,165,-0.000200,-0.000500,-0.008459,-0.013466,-0.007252,0.008388,0.012770,0.012706 
110,148,-0.000200,-0.000500,-0.014522,-0.006746,0.008201,0.000098,-0.021192,0.003330 
111,129,-0.000200,-0.000500,-0.028945,0.011014,-0.002093,-0.002388,0.005977,-0.008499 
112,124,-0.000200,-0.000500,-0.143350,0.004874,-0.007954,-0.012438,0.026355,-0.010950 
113,120,-0.000200,-0.000500,-0.004848,0.005768,0.009339,-0.009907,-0.027985,-0.010950 
114,130,-0.000200,-0.000500,-0.021184,0.004830,-0.005215,-0.008586,0.019562,-0.008499 
115,143,-0.000200,-0.000500,-0.024497,0.000950,0.000914,-0.000708,-0.000815,0.000204 
116,121,-0.000200,-0.000500,-0.178077,0.010522,0.003184,-0.008798,-0.014400,-0.010950 
117,155,-0.000200,-0.000500,-0.017694,-0.011006,0.011651,0.001458,-0.027985,0.006455 
118,137,-0.000200,-0.000500,-0.019389,0.004260,-0.003623,-0.006430,0.012770,-0.006047 
119,148,-0.000200,-0.000500,-0.018821,-0.006523,0.009196,-0.000233,-0.021192,0.003330 
120,150,-0.000200,-0.000500,-0.012361,-0.003476,-0.003871,0.001740,0.005977,0.003330 
121,123,-0.000200,-0.000500,-0.027431,0.011171,-0.001664,-0.007568,0.012770,-0.010950 
122,136,-0.000200,-0.000500,-0.015665,0.006825,-0.000106,-0.002428,-0.000815,-0.006047 
123,142,-0.000200,-0.000500,-0.022601,-0.001100,0.005524,-0.003576,-0.014400,0.000204 
124,127,-0.000200,-0.000500,-0.107021,0.006058,0.006273,-0.007091,-0.021192,-0.008499 
125,138,-0.000200,-0.000500,-0.015822,-0.000536,-0.010504,-0.009153,0.026355,-0.006047 
126,128,-0.000200,-0.000500,-0.011514,0.009612,0.002036,-0.004284,-0.007608,-0.008499 
127,127,-0.000200,-0.000500,-0.007692,0.006441,0.008026,-0.005651,-0.021192,-0.008499 
128,124,-0.000200,-0.000500,-0.024281,0.004301,-0.008474,-0.012393,0.026355,-0.010950 
129,163,-0.000200,-0.000500,-0.020495,-0.013553,0.007312,0.007537,-0.014400,0.012706 
130,129,-0.000200,-0.000500,-0.080284,0.009174,-0.001823,-0.003558,0.005977,-0.008499 
131,143,-0.000200,-0.000500,-0.015987,-0.000937,0.001212,-0.001509,-0.000815,0.000204 
132,128,-0.000200,-0.000500,-0.123796,0.010769,0.001455,-0.003198,-0.007608,-0.008499 
133,136,-0.000200,-0.000500,-0.014797,0.008223,0.001277,-0.004135,-0.000815,-0.006047 
134,128,-0.000200,-0.000500,-0.009598,0.010806,0.002546,-0.003325,-0.007608,-0.008499 
135,143,-0.000200,-0.000500,-0.014376,-0.000154,-0.000614,-0.001564,-0.000815,0.000204 
136,128,-0.000200,-0.000500,-0.010034,0.010294,0.001379,-0.002987,-0.007608,-0.008499 
137,143,-0.000200,-0.000500,-0.013246,-0.000735,0.000195,-0.001069,-0.000815,0.000204 
138,185,-0.000200,-0.000500,-0.014032,-0.020443,-0.004077,0.016856,0.005977,0.022083 
139,149,-0.000200,-0.000500,-0.022674,-0.004130,0.002534,0.003561,-0.007608,0.003330 
140,149,-0.000200,-0.000500,-0.012629,-0.003558,0.002714,0.001308,-0.007608,0.003330 
141,163,-0.000200,-0.000500,-0.021016,-0.013731,0.006413,0.004329,-0.014400,0.012706 
142,159,-0.000200,-0.000500,0.000560,-0.010527,-0.013384,0.002452,0.026355,0.006455 
143,127,-0.000200,-0.000500,0.001680,0.006135,0.006993,-0.005166,-0.021192,-0.008499 
144,130,-0.000200,-0.000500,-0.021171,0.005589,-0.004857,-0.008846,0.019562,-0.008499 
145,165,-0.000200,-0.000500,-0.008375,-0.013153,-0.007738,0.007858,0.012770,0.012706 
146,170,-0.000200,-0.000500,-0.020008,-0.016944,0.002586,0.007681,-0.007608,0.015832 
147,121,-0.000200,-0.000500,-0.028086,0.012203,0.004724,-0.004103,-0.014400,-0.010950 
148,143,-0.000200,-0.000500,-0.118299,0.000210,-0.000268,-0.001861,-0.000815,0.000204 
149,130,-0.000200,-0.000500,-0.023864,0.004084,-0.007176,-0.011028,0.019562,-0.008499 
150,138,-0.000200,-0.000500,-0.013027,-0.000399,-0.011276,-0.008424,0.026355,-0.006047 
151,143,-0.000200,-0.000500,-0.013352,0.000197,0.000209,0.001270,-0.000815,0.000204 
152,127,-0.000200,-0.000500,-0.001127,0.005987,0.006961,-0.007022,-0.021192,-0.008499 
153,135,-0.000200,-0.000500,-0.007132,0.006869,0.004119,-0.000947,-0.014400,-0.006047 
154,130,-0.000200,-0.000500,-0.021548,0.004934,-0.004788,-0.009573,0.019562,-0.008499 
155,135,-0.000200,-0.000500,-0.006354,0.006965,0.006151,-0.002506,-0.014400,-0.006047 
156,148,-0.000200,-0.000500,-0.013077,-0.005747,0.009112,0.000924,-0.021192,0.003330 
157,142,-0.000200,-0.000500,-0.011434,-0.002146,0.005331,-0.001573,-0.014400,0.000204 
158,129,-0.000200,-0.000500,-0.018786,0.009063,-0.000647,-0.004659,0.005977,-0.008499 
159,143,-0.000200,-0.000500,-0.014022,0.001530,0.001230,0.000638,-0.000815,0.000204 
160,145,-0.000200,-0.000500,-0.025947,-0.006471,-0.013247,-0.004186,0.026355,0.000204 
161,151,-0.000200,-0.000500,-0.006043,-0.006986,-0.010429,-0.000244,0.019562,0.003330 
162,177,-0.000200,-0.000500,-0.023752,-0.019608,0.006394,0.010980,-0.014400,0.018896 
163,131,-0.000200,-0.000500,-0.011412,-0.002047,-0.013249,-0.014016,0.033147,-0.008499 
164,121,-0.000200,-0.000500,-0.006780,0.012685,0.004310,-0.006380,-0.014400,-0.010950 
165,126,-0.000200,-0.000500,0.001721,0.000230,0.011442,-0.010229,-0.034777,-0.008499 
166,142,-0.000200,-0.000500,-0.010137,-0.000954,0.006303,-0.000269,-0.014400,0.000204 
167,130,-0.000200,-0.000500,-0.020336,0.005197,-0.006043,-0.008426,0.019562,-0.008499 
168,123,-0.000200,-0.000500,-0.024808,0.011261,-0.001929,-0.008580,0.012770,-0.010950 
169,163,-0.000200,-0.000500,-0.020035,-0.014471,0.005878,0.005671,-0.014400,0.012706 
170,120,-0.000200,-0.000500,0.004346,0.006014,0.008935,-0.010308,-0.027985,-0.010950 
171,149,-0.000200,-0.000500,-0.013644,-0.003988,0.003558,0.001456,-0.007608,0.003330 
172,128,-0.000200,-0.000500,-0.012597,0.011125,0.001544,-0.004287,-0.007608,-0.008499 
173,128,-0.000200,-0.000500,-0.222256,0.007725,0.000960,-0.005607,-0.007608,-0.008499 
174,147,-0.000200,-0.000500,-0.017339,-0.011691,0.016616,-0.003292,-0.034777,0.003330 
175,164,-0.000200,-0.000500,-0.017329,-0.012700,0.001078,0.008055,-0.000815,0.012706 
176,130,-0.000200,-0.000500,-0.019743,0.004570,-0.005775,-0.007232,0.019562,-0.008499 
177,143,-0.000200,-0.000500,-0.049702,-0.001128,0.001347,0.000099,-0.000815,0.000204 
178,165,-0.000200,-0.000500,-0.008366,-0.013297,-0.007450,0.009436,0.012770,0.012706 
179,137,-0.000200,-0.000500,-0.019466,0.004020,-0.004297,-0.004854,0.012770,-0.006047 
180,128,-0.000200,-0.000500,-0.018355,0.008791,0.001267,-0.006474,-0.007608,-0.008499 
181,134,-0.000200,-0.000500,0.000618,-0.000414,0.010874,-0.007243,-0.027985,-0.006047 
182,155,-0.000200,-0.000500,-0.017924,-0.011437,0.011559,-0.000154,-0.027985,0.006455 
183,171,-0.000200,-0.000500,-0.018371,-0.015630,-0.003486,0.009009,0.005977,0.015832 
184,170,-0.000200,-0.000500,-0.019295,-0.016639,0.002029,0.008008,-0.007608,0.015832 
185,162,-0.000200,-0.000500,-0.023800,-0.017221,0.013034,0.003467,-0.027985,0.012706 
186,138,-0.000200,-0.000500,-0.014132,-0.000784,-0.010321,-0.008907,0.026355,-0.006047 
187,143,-0.000200,-0.000500,-0.013348,0.000020,-0.000944,0.000001,-0.000815,0.000204 
188,143,-0.000200,-0.000500,-0.015680,-0.002005,-0.000539,-0.000656,-0.000815,0.000204 
189,135,-0.000200,-0.000500,-0.006671,0.005773,0.005055,-0.003904,-0.014400,-0.006047 
190,143,-0.000200,-0.000500,-0.013003,-0.000445,0.002204,-0.001431,-0.000815,0.000204 
191,129,-0.000200,-0.000500,-0.009905,0.010869,-0.000202,-0.004151,0.005977,-0.008499 
192,155,-0.000200,-0.000500,-0.086929,-0.011063,0.011156,-0.000154,-0.027985,0.006455 
193,137,-0.000200,-0.000500,-0.025212,0.005830,-0.003127,-0.004200,0.012770,-0.006047 
194,128,-0.000200,-0.000500,-0.124152,0.002363,0.001910,-0.014133,-0.007608,-0.008499 
195,130,-0.000200,-0.000500,-0.019625,0.004496,-0.006520,-0.008911,0.019562,-0.008499 
196,158,-0.000200,-0.000500,-0.026668,-0.007293,-0.005910,0.003630,0.012770,0.006455 
197,152,-0.000200,-0.000500,0.002849,-0.010209,-0.016683,-0.000330,0.033147,0.003330 
198,143,-0.000200,-0.000500,-0.013484,-0.000335,-0.000583,0.001691,-0.000815,0.000204 
199,151,-0.000200,-0.000500,-0.011812,-0.006500,-0.008685,-0.000642,0.019562,0.003330 
200,120,-0.000200,-0.000500,-0.025352,0.005162,0.008017,-0.012117,-0.027985,-0.010950 
201,130,-0.000200,-0.000500,-0.026454,0.006558,-0.005757,-0.009001,0.019562,-0.008499 
202,149,-0.000200,-0.000500,-0.012968,-0.004071,0.002956,0.000697,-0.007608,0.003330 
203,149,-0.000200,-0.000500,-0.332254,-0.022918,0.006073,-0.015790,-0.007608,0.003330 
204,152,-0.000200,-0.000500,-0.039220,-0.010704,-0.017861,-0.001568,0.033147,0.003330 
205,178,-0.000200,-0.000500,-0.017506,-0.018311,-0.000500,0.013986,-0.000815,0.018896 
206,142,-0.000200,-0.000500,-0.011278,-0.000147,0.006487,-0.001496,-0.014400,0.000204 
207,130,-0.000200,-0.000500,-0.021743,0.005345,-0.005653,-0.008189,0.019562,-0.008499 
208,141,-0.000200,-0.000500,-0.010771,-0.005353,0.010970,-0.003287,-0.027985,0.000204 
209,172,-0.000200,-0.000500,-0.002425,-0.016353,-0.010914,0.010838,0.019562,0.015832 
210,130,-0.000200,-0.000500,-0.029450,0.005346,-0.005598,-0.009215,0.019562,-0.008499 
211,135,-0.000200,-0.000500,-0.010346,0.009102,0.004306,-0.002247,-0.014400,-0.006047 
212,157,-0.000200,-0.000500,-0.013994,-0.006993,0.000404,0.005138,-0.000815,0.006455 
213,142,-0.000200,-0.000500,-0.011938,-0.001376,0.004838,-0.001078,-0.014400,0.000204 
214,143,-0.000200,-0.000500,-0.014097,-0.000237,-0.001608,-0.000188,-0.000815,0.000204 
215,130,-0.000200,-0.000500,-0.021469,0.005538,-0.006502,-0.007284,0.019562,-0.008499 
216,142,-0.000200,-0.000500,-0.010957,-0.002283,0.006223,-0.000401,-0.014400,0.000204 
217,143,-0.000200,-0.000500,-0.013763,-0.000128,-0.001009,0.000009,-0.000815,0.000204 
218,143,-0.000200,-0.000500,-0.013870,-0.000706,0.001435,-0.000682,-0.000815,0.000204 
219,157,-0.000200,-0.000500,-0.013562,-0.006825,0.000094,0.002309,-0.000815,0.006455 
220,163,-0.000200,-0.000500,-0.019004,-0.014703,0.006157,0.006864,-0.014400,0.012706 
221,124,-0.000200,-0.000500,-0.022527,0.005239,-0.008660,-0.011132,0.026355,-0.010950 
222,143,-0.000200,-0.000500,-0.013902,-0.002171,-0.000416,-0.001164,-0.000815,0.000204 
223,185,-0.000200,-0.000500,-0.015975,-0.020902,-0.002625,0.016975,0.005977,0.022083 
224,129,-0.000200,-0.000500,-0.018638,0.009437,-0.001483,-0.006190,0.005977,-0.008499 
225,128,-0.000200,-0.000500,-0.010254,0.010781,0.002546,-0.002008,-0.007608,-0.008499 
226,143,-0.000200,-0.000500,-0.012713,-0.000878,0.001165,0.000270,-0.000815,0.000204 
227,148,-0.000200,-0.000500,-0.031930,-0.005153,0.007815,0.001177,-0.021192,0.003330 
228,156,-0.000200,-0.000500,-0.014860,-0.008918,0.006499,0.001464,-0.014400,0.006455 
229,143,-0.000200,-0.000500,-0.013539,0.000452,-0.001585,0.001340,-0.000815,0.000204 
230,145,-0.000200,-0.000500,-0.005960,-0.006016,-0.012304,-0.001959,0.026355,0.000204 
231,143,-0.000200,-0.000500,-0.014069,-0.000543,-0.000878,-0.000350,-0.000815,0.000204 
232,156,-0.000200,-0.000500,-0.015409,-0.008596,0.007214,0.003151,-0.014400,0.006455 
233,151,-0.000200,-0.000500,-0.007639,-0.006519,-0.008544,-0.002333,0.019562,0.003330 
234,120,-0.000200,-0.000500,0.001408,-0.000303,0.010061,-0.013547,-0.027985,-0.010950 
235,155,-0.000200,-0.000500,-0.153050,-0.009228,0.010277,0.002055,-0.027985,0.006455 
236,151,-0.000200,-0.000500,-0.033215,-0.008573,-0.008803,-0.004294,0.019562,0.003330 
237,123,-0.000200,-0.000500,-0.026977,0.010976,-0.001604,-0.008478,0.012770,-0.010950 
238,135,-0.000200,-0.000500,-0.007603,0.006182,0.004121,-0.001333,-0.014400,-0.006047 
239,163,-0.000200,-0.000500,-0.020647,-0.015143,0.005754,0.006536,-0.014400,0.012706 
240,149,-0.000200,-0.000500,-0.012609,-0.004322,0.002861,-0.000245,-0.007608,0.003330 
241,127,-0.000200,-0.000500,-0.002031,0.006656,0.007002,-0.006429,-0.021192,-0.008499 
242,126,-0.000200,-0.000500,0.002898,-0.000443,0.012216,-0.010366,-0.034777,-0.008499 
243,135,-0.000200,-0.000500,-0.001497,0.005884,0.005774,-0.004909,-0.014400,-0.006047 
244,134,-0.000200,-0.000500,-0.002352,0.000493,0.009865,-0.007524,-0.027985,-0.006047 
245,143,-0.000200,-0.000500,-0.022408,0.000136,-0.000638,-0.000071,-0.000815,0.000204 
246,143,-0.000200,-0.000500,-0.038151,-0.000759,0.000652,0.000741,-0.000815,0.000204 
247,128,-0.000200,-0.000500,-0.018691,0.010705,0.002823,-0.001714,-0.007608,-0.008499 
248,143,-0.000200,-0.000500,-0.015074,0.000793,0.000821,-0.001717,-0.000815,0.000204 
249,130,-0.000200,-0.000500,-0.028304,0.004060,-0.005488,-0.008545,0.019562,-0.008499 
250,130,-0.000200,-0.000500,-0.021351,0.004955,-0.006019,-0.009942,0.019562,-0.008499 
251,147,-0.000200,-0.000500,-0.017718,-0.011109,0.013951,-0.002384,-0.034777,0.003330 
252,148,-0.000200,-0.000500,-0.015553,-0.006118,0.009543,-0.000808,-0.021192,0.003330 
253,121,-0.000200,-0.000500,-0.002712,0.012379,0.004063,-0.005699,-0.014400,-0.010950 
254,136,-0.000200,-0.000500,-0.014457,0.007514,0.000674,-0.003919,-0.000815,-0.006047 
255,148,-0.000200,-0.000500,-0.012951,-0.005944,0.009083,0.000476,-0.021192,0.003330 
256,121,-0.000200,-0.000500,-0.002908,0.011972,0.005302,-0.007167,-0.014400,-0.010950 
257,120,-0.000200,-0.000500,0.005442,0.006804,0.008903,-0.009181,-0.027985,-0.010950 
258,129,-0.000200,-0.000500,-0.019058,0.008879,-0.000553,-0.006885,0.005977,-0.008499 
259,155,-0.000200,-0.000500,-0.069636,-0.011953,0.010862,-0.000399,-0.027985,0.006455 
260,134,-0.000200,-0.000500,-0.166795,-0.001679,0.008281,-0.009897,-0.027985,-0.006047 
261,137,-0.000200,-0.000500,-0.018299,0.004243,-0.002877,-0.006275,0.012770,-0.006047 
262,134,-0.000200,-0.000500,-0.292620,-0.002998,0.008848,-0.009578,-0.027985,-0.006047 
263,164,-0.000200,-0.000500,-0.014287,-0.013031,-0.000211,0.007873,-0.000815,0.012706 
264,143,-0.000200,-0.000500,-0.013341,-0.000323,0.001085,-0.001564,-0.000815,0.000204 
265,137,-0.000200,-0.000500,-0.018416,0.005141,-0.004964,-0.005737,0.012770,-0.006047 
266,147,-0.000200,-0.000500,-0.016482,-0.012088,0.014118,-0.003306,-0.034777,0.003330 
267,130,-0.000200,-0.000500,-0.022227,0.005117,-0.005633,-0.008734,0.019562,-0.008499 
268,157,-0.000200,-0.000500,-0.012946,-0.008015,0.000382,0.002136,-0.000815,0.006455 
269,121,-0.000200,-0.000500,-0.015244,0.011947,0.005057,-0.007444,-0.014400,-0.010950 
270,137,-0.000200,-0.000500,-0.018549,0.004885,-0.005061,-0.006215,0.012770,-0.006047 
271,130,-0.000200,-0.000500,-0.022398,0.006270,-0.006545,-0.007982,0.019562,-0.008499 
272,150,-0.000200,-0.000500,-0.011967,-0.004160,-0.002434,0.001769,0.005977,0.003330 
