evtID,CutID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh 
146,228,-0.000197,-0.000500,-0.160391,0.005026,-0.007274,-0.010569,0.019562,-0.008502 
147,254,-0.000197,-0.000500,-0.150466,-0.006358,0.004106,0.003912,-0.014400,0.006452 
148,243,-0.000197,-0.000500,-0.145351,-0.005624,-0.014349,-0.004185,0.026355,0.000201 
149,256,-0.000197,-0.000500,-0.147555,-0.006281,-0.006885,0.006234,0.012770,0.006452 
150,224,-0.000197,-0.000500,-0.125273,-0.001453,0.011566,-0.011927,-0.034777,-0.008502 
151,228,-0.000197,-0.000500,-0.160230,0.004754,-0.006864,-0.009344,0.019562,-0.008502 
152,247,-0.000197,-0.000500,-0.160134,-0.003191,0.001546,0.002102,-0.007607,0.003326 
153,225,-0.000197,-0.000500,-0.130521,0.005628,0.006185,-0.006915,-0.021192,-0.008502 
154,226,-0.000197,-0.000500,-0.142125,0.008788,0.000866,-0.004626,-0.007607,-0.008502 
155,229,-0.000197,-0.000500,-0.154175,-0.002114,-0.013539,-0.015685,0.033147,-0.008502 
156,283,-0.000197,-0.000500,-0.150782,-0.016475,-0.003860,0.022063,0.005978,0.022080 
157,225,-0.000197,-0.000500,-0.130594,0.005148,0.006330,-0.008110,-0.021192,-0.008502 
158,236,-0.000197,-0.000500,-0.153489,-0.000243,-0.011174,-0.007898,0.026355,-0.006050 
159,247,-0.000197,-0.000500,-0.144772,-0.002480,0.003074,0.001772,-0.007607,0.003326 
160,240,-0.000197,-0.000500,-0.147335,-0.001381,0.005267,-0.002202,-0.014400,0.000201 
161,225,-0.000197,-0.000500,-0.130025,0.005745,0.005916,-0.006849,-0.021192,-0.008502 
162,226,-0.000197,-0.000500,-0.281795,0.007459,0.003359,-0.006955,-0.007607,-0.008502 
163,228,-0.000197,-0.000500,-0.201765,0.003570,-0.007169,-0.009106,0.019562,-0.008502 
164,253,-0.000197,-0.000500,-0.146328,-0.009663,0.010735,0.000308,-0.027985,0.006452 
165,221,-0.000197,-0.000500,-0.160938,0.009690,-0.004169,-0.009719,0.012770,-0.010953 
166,226,-0.000197,-0.000500,-0.142481,0.010512,0.001248,-0.003928,-0.007607,-0.008502 
167,228,-0.000197,-0.000500,-0.163251,0.003784,-0.007136,-0.009452,0.019562,-0.008502 
168,226,-0.000197,-0.000500,-0.143880,0.009680,0.003110,-0.004116,-0.007607,-0.008502 
169,242,-0.000197,-0.000500,-0.149541,0.002312,-0.006030,0.002318,0.012770,0.000201 
170,233,-0.000197,-0.000500,-0.137521,0.004474,0.004466,-0.004522,-0.014400,-0.006050 
171,277,-0.000197,-0.000500,-0.243966,-0.011897,-0.006627,0.023890,0.012770,0.018893 
172,253,-0.000197,-0.000500,-0.146102,-0.010084,0.011713,0.003450,-0.027985,0.006452 
173,234,-0.000197,-0.000500,-0.148639,0.007576,-0.000145,-0.002774,-0.000815,-0.006050 
174,218,-0.000197,-0.000500,-0.123255,0.004386,0.008147,-0.010928,-0.027985,-0.010953 
175,221,-0.000197,-0.000500,-0.160264,0.010375,-0.002841,-0.009150,0.012770,-0.010953 
176,225,-0.000197,-0.000500,-0.130691,0.005991,0.005897,-0.005351,-0.021192,-0.008502 
177,228,-0.000197,-0.000500,-0.159185,0.004062,-0.008070,-0.010348,0.019562,-0.008502 
178,221,-0.000197,-0.000500,-0.163465,0.008967,-0.005539,-0.009528,0.012770,-0.010953 
179,241,-0.000197,-0.000500,-0.147578,-0.000099,0.001079,0.000876,-0.000815,0.000201 
180,245,-0.000197,-0.000500,-0.141981,-0.010011,0.015261,-0.003278,-0.034777,0.003326 
181,225,-0.000197,-0.000500,-0.131030,0.006033,0.005850,-0.005716,-0.021192,-0.008502 
182,242,-0.000197,-0.000500,-0.149575,-0.001169,-0.005194,-0.001923,0.012770,0.000201 
183,249,-0.000197,-0.000500,-0.145481,-0.005639,-0.009460,0.001296,0.019562,0.003326 
184,235,-0.000197,-0.000500,-0.158281,0.003863,-0.005652,-0.006487,0.012770,-0.006050 
185,232,-0.000197,-0.000500,-0.132257,0.000214,0.009178,-0.006356,-0.027985,-0.006050 
186,243,-0.000197,-0.000500,-0.146568,-0.004317,-0.012967,-0.001825,0.026355,0.000201 
187,228,-0.000197,-0.000500,-0.160177,0.005086,-0.005421,-0.010107,0.019562,-0.008502 
188,242,-0.000197,-0.000500,-0.148945,-0.000720,-0.005620,-0.001014,0.012770,0.000201 
189,221,-0.000197,-0.000500,-0.160022,0.009670,-0.004339,-0.009381,0.012770,-0.010953 
190,232,-0.000197,-0.000500,-0.130798,-0.001287,0.009821,-0.008614,-0.027985,-0.006050 
191,241,-0.000197,-0.000500,-0.146911,0.000138,0.000835,-0.000668,-0.000815,0.000201 
192,235,-0.000197,-0.000500,-0.154910,0.004374,-0.004006,-0.005827,0.012770,-0.006050 
193,232,-0.000197,-0.000500,-0.130546,0.000390,0.009152,-0.007914,-0.027985,-0.006050 
194,242,-0.000197,-0.000500,-0.149750,-0.001783,-0.006152,-0.000329,0.012770,0.000201 
195,227,-0.000197,-0.000500,-0.154387,0.008954,-0.001884,-0.006962,0.005978,-0.008502 
196,243,-0.000197,-0.000500,-0.147130,-0.003873,-0.012431,-0.003018,0.026355,0.000201 
197,228,-0.000197,-0.000500,-0.158478,0.005216,-0.007134,-0.008480,0.019562,-0.008502 
198,233,-0.000197,-0.000500,-0.179345,0.004633,0.003648,-0.004283,-0.014400,-0.006050 
199,224,-0.000197,-0.000500,-0.126057,-0.002162,0.010859,-0.012008,-0.034777,-0.008502 
200,253,-0.000197,-0.000500,-0.145968,-0.011003,0.011950,0.000490,-0.027985,0.006452 
201,225,-0.000197,-0.000500,-0.194433,0.005817,0.005410,-0.006090,-0.021192,-0.008502 
202,241,-0.000197,-0.000500,-0.149310,-0.000266,-0.000326,0.001668,-0.000815,0.000201 
203,228,-0.000197,-0.000500,-0.159435,0.003993,-0.007630,-0.008461,0.019562,-0.008502 
204,247,-0.000197,-0.000500,-0.145866,-0.002304,0.002864,0.003868,-0.007607,0.003326 
205,241,-0.000197,-0.000500,-0.146228,-0.000035,0.001015,0.001143,-0.000815,0.000201 
206,227,-0.000197,-0.000500,-0.152400,0.008257,-0.001818,-0.006840,0.005978,-0.008502 
207,228,-0.000197,-0.000500,-0.156453,0.003420,-0.006514,-0.009923,0.019562,-0.008502 
208,236,-0.000197,-0.000500,-0.151104,-0.002618,-0.012156,-0.012420,0.026355,-0.006050 
209,228,-0.000197,-0.000500,-0.157029,0.003431,-0.006534,-0.009593,0.019562,-0.008502 
210,253,-0.000197,-0.000500,-0.146323,-0.010206,0.011321,0.002128,-0.027985,0.006452 
211,247,-0.000197,-0.000500,-0.162912,-0.002551,0.003582,0.002965,-0.007607,0.003326 
212,228,-0.000197,-0.000500,-0.159159,0.004801,-0.007076,-0.009538,0.019562,-0.008502 
213,239,-0.000197,-0.000500,-0.138080,-0.004147,0.010459,-0.001578,-0.027985,0.000201 
214,235,-0.000197,-0.000500,-0.154273,0.004076,-0.004779,-0.007461,0.012770,-0.006050 
215,234,-0.000197,-0.000500,-0.146946,0.006694,0.000961,-0.003471,-0.000815,-0.006050 
216,268,-0.000197,-0.000500,-0.152435,-0.012869,0.003109,0.013270,-0.007607,0.015829 
217,226,-0.000197,-0.000500,-0.142694,0.009299,0.002460,-0.005441,-0.007607,-0.008502 
218,228,-0.000197,-0.000500,-0.159025,0.004027,-0.007303,-0.012080,0.019562,-0.008502 
219,228,-0.000197,-0.000500,-0.169866,0.003276,-0.006641,-0.009420,0.019562,-0.008502 
220,262,-0.000197,-0.000500,-0.149373,-0.010078,0.000059,0.009586,-0.000815,0.012703 
221,222,-0.000197,-0.000500,-0.165982,0.003115,-0.009922,-0.014326,0.026355,-0.010953 
222,228,-0.000197,-0.000500,-0.181415,0.003487,-0.007911,-0.011700,0.019562,-0.008502 
224,228,-0.000197,-0.000500,-0.158134,0.004522,-0.006369,-0.010582,0.019562,-0.008502 
225,263,-0.000197,-0.000500,-0.146583,-0.010412,-0.007240,0.011621,0.012770,0.012703 
226,236,-0.000197,-0.000500,-0.153353,-0.000339,-0.009772,-0.008409,0.026355,-0.006050 
227,262,-0.000197,-0.000500,-0.149324,-0.009821,-0.000356,0.012932,-0.000815,0.012703 
228,241,-0.000197,-0.000500,-0.147587,-0.000032,-0.000338,-0.001316,-0.000815,0.000201 
229,228,-0.000197,-0.000500,-0.160440,0.004799,-0.006368,-0.008506,0.019562,-0.008502 
230,224,-0.000197,-0.000500,-0.202187,-0.003132,0.010924,-0.012510,-0.034777,-0.008502 
231,261,-0.000197,-0.000500,-0.150678,-0.011506,0.005556,0.008825,-0.014400,0.012703 
232,234,-0.000197,-0.000500,-0.170420,0.006113,0.000320,-0.004365,-0.000815,-0.006050 
233,236,-0.000197,-0.000500,-0.151928,-0.000911,-0.011642,-0.008063,0.026355,-0.006050 
234,242,-0.000197,-0.000500,-0.157205,-0.001213,-0.007622,-0.000871,0.012770,0.000201 
235,236,-0.000197,-0.000500,-0.175209,-0.001640,-0.011379,-0.009778,0.026355,-0.006050 
236,270,-0.000197,-0.000500,-0.143418,-0.012123,-0.011499,0.016471,0.019562,0.015829 
237,222,-0.000197,-0.000500,-0.162120,0.003372,-0.008069,-0.014938,0.026355,-0.010953 
238,228,-0.000197,-0.000500,-0.157492,0.004124,-0.006112,-0.009593,0.019562,-0.008502 
239,276,-0.000197,-0.000500,-0.151709,-0.014451,-0.000622,0.017202,-0.000815,0.018893 
240,219,-0.000197,-0.000500,-0.161407,0.010483,0.003333,-0.009115,-0.014400,-0.010953 
241,241,-0.000197,-0.000500,-0.146968,0.001474,-0.000187,0.003661,-0.000815,0.000201 
242,222,-0.000197,-0.000500,-0.160764,0.002855,-0.008566,-0.015132,0.026355,-0.010953 
243,241,-0.000197,-0.000500,-0.146121,0.001491,0.000514,-0.000534,-0.000815,0.000201 
244,233,-0.000197,-0.000500,-0.138694,0.005283,0.004471,-0.004446,-0.014400,-0.006050 
245,224,-0.000197,-0.000500,-0.125073,-0.001329,0.011506,-0.012492,-0.034777,-0.008502 
246,227,-0.000197,-0.000500,-0.154363,0.008338,-0.002042,-0.007100,0.005978,-0.008502 
247,228,-0.000197,-0.000500,-0.155458,0.003870,-0.007738,-0.009283,0.019562,-0.008502 
248,219,-0.000197,-0.000500,-0.141298,0.008534,0.002717,-0.008184,-0.014400,-0.010953 
249,239,-0.000197,-0.000500,-0.137969,-0.005017,0.010670,-0.004080,-0.027985,0.000201 
250,228,-0.000197,-0.000500,-0.168499,0.002928,-0.006273,-0.010145,0.019562,-0.008502 
251,245,-0.000197,-0.000500,-0.144388,-0.010246,0.013991,-0.002384,-0.034777,0.003326 
252,236,-0.000197,-0.000500,-0.153110,-0.000418,-0.009926,-0.009213,0.026355,-0.006050 
253,228,-0.000197,-0.000500,-0.157514,0.004080,-0.005963,-0.011616,0.019562,-0.008502 
254,228,-0.000197,-0.000500,-0.156021,0.003615,-0.006629,-0.008817,0.019562,-0.008502 
255,228,-0.000197,-0.000500,-0.157350,0.004048,-0.006033,-0.010786,0.019562,-0.008502 
256,221,-0.000197,-0.000500,-0.160062,0.008939,-0.004168,-0.010526,0.012770,-0.010953 
257,229,-0.000197,-0.000500,-0.155159,-0.003209,-0.013837,-0.014410,0.033147,-0.008502 
258,253,-0.000197,-0.000500,-0.146540,-0.010644,0.010425,0.001162,-0.027985,0.006452 
259,246,-0.000197,-0.000500,-0.145196,-0.006361,0.006893,0.001221,-0.021192,0.003326 
260,263,-0.000197,-0.000500,-0.146400,-0.010102,-0.007168,0.011612,0.012770,0.012703 
261,219,-0.000197,-0.000500,-0.134767,0.009718,0.004271,-0.007020,-0.014400,-0.010953 
262,262,-0.000197,-0.000500,-0.152382,-0.010787,-0.000014,0.010105,-0.000815,0.012703 
263,262,-0.000197,-0.000500,-0.149626,-0.010605,-0.000020,0.011611,-0.000815,0.012703 
264,241,-0.000197,-0.000500,-0.148376,-0.000827,-0.001948,0.000164,-0.000815,0.000201 
265,233,-0.000197,-0.000500,-0.137446,0.004012,0.003087,-0.004209,-0.014400,-0.006050 
266,229,-0.000197,-0.000500,-0.152526,-0.002066,-0.014163,-0.012236,0.033147,-0.008502 
267,226,-0.000197,-0.000500,-0.160833,0.008740,0.002604,-0.005459,-0.007607,-0.008502 
268,235,-0.000197,-0.000500,-0.154726,0.003810,-0.004984,-0.007966,0.012770,-0.006050 
269,245,-0.000197,-0.000500,-0.142644,-0.010411,0.013560,-0.002086,-0.034777,0.003326 
270,248,-0.000197,-0.000500,-0.149088,-0.000914,-0.004220,0.004069,0.005978,0.003326 
271,234,-0.000197,-0.000500,-0.148810,0.006113,-0.001191,-0.005043,-0.000815,-0.006050 
272,234,-0.000197,-0.000500,-0.147794,0.006430,-0.000084,-0.004549,-0.000815,-0.006050 
273,250,-0.000197,-0.000500,-0.136692,-0.008226,-0.016440,0.002177,0.033147,0.003326 
274,243,-0.000197,-0.000500,-0.145120,-0.005403,-0.012238,-0.002622,0.026355,0.000201 
