evtID,CutID,bpmX,bpmY,focal_x,focal_y,focal_th,focal_ph,targCalTh,targCalPh 
95,164,-0.002208,-0.003497,-0.023107,-0.015594,0.002887,0.006424,-0.005704,0.014747 
96,147,-0.002208,-0.003497,-0.026261,-0.014823,0.017254,-0.006016,-0.039657,0.005372 
97,128,-0.002208,-0.003497,-0.016657,0.008172,0.004138,-0.002211,-0.012495,-0.006454 
98,135,-0.002208,-0.003497,-0.180510,0.002011,0.004227,-0.004553,-0.019285,-0.004003 
99,127,-0.002208,-0.003497,-0.009072,0.003343,0.008419,-0.006339,-0.026076,-0.006454 
100,143,-0.002208,-0.003497,-0.021767,-0.001668,0.003836,-0.001206,-0.005704,0.002247 
101,143,-0.002208,-0.003497,-0.019978,-0.003046,0.001832,-0.000089,-0.005704,0.002247 
102,156,-0.002208,-0.003497,-0.032599,-0.010398,0.007857,0.001409,-0.019285,0.008497 
103,155,-0.002208,-0.003497,-0.025338,-0.013910,0.013031,-0.001859,-0.032866,0.008497 
104,155,-0.002208,-0.003497,-0.024979,-0.015115,0.013501,-0.002566,-0.032866,0.008497 
105,144,-0.002208,-0.003497,-0.025013,-0.003904,-0.004250,-0.001405,0.007877,0.002247 
106,136,-0.002208,-0.003497,-0.022034,0.004232,0.002485,-0.003282,-0.005704,-0.004003 
107,129,-0.002208,-0.003497,-0.024607,0.007056,0.000803,-0.004517,0.001086,-0.006454 
108,143,-0.002208,-0.003497,-0.019614,-0.003341,0.001789,-0.000672,-0.005704,0.002247 
109,121,-0.002208,-0.003497,-0.009687,0.008343,0.005910,-0.009021,-0.019285,-0.008905 
110,130,-0.002208,-0.003497,-0.025751,0.001376,-0.004081,-0.009332,0.014668,-0.006454 
111,147,-0.002208,-0.003497,-0.030757,-0.014241,0.016941,-0.006039,-0.039657,0.005372 
112,131,-0.002208,-0.003497,-0.022734,-0.003249,-0.011616,-0.014252,0.028249,-0.006454 
113,126,-0.002208,-0.003497,-0.009178,-0.005198,0.013867,-0.011484,-0.039657,-0.006454 
114,155,-0.002208,-0.003497,-0.026406,-0.013516,0.012529,-0.001468,-0.032866,0.008497 
115,152,-0.002208,-0.003497,-0.001976,-0.011452,-0.014168,-0.002014,0.028249,0.005372 
116,158,-0.002208,-0.003497,-0.019324,-0.009781,-0.004781,0.003332,0.007877,0.008497 
117,130,-0.002208,-0.003497,-0.028778,0.005338,-0.002694,-0.007402,0.014668,-0.006454 
118,137,-0.002208,-0.003497,-0.026132,0.003451,-0.002601,-0.005965,0.007877,-0.004003 
119,127,-0.002208,-0.003497,-0.007650,0.003491,0.007676,-0.007260,-0.026076,-0.006454 
120,149,-0.002208,-0.003497,-0.022899,-0.010110,0.004486,-0.001956,-0.012495,0.005372 
121,123,-0.002208,-0.003497,-0.031439,0.009471,-0.000279,-0.005912,0.007877,-0.008905 
122,138,-0.002208,-0.003497,-0.021120,-0.001266,-0.007248,-0.009548,0.021458,-0.004003 
123,123,-0.002208,-0.003497,-0.029417,0.009017,-0.001911,-0.006324,0.007877,-0.008905 
125,130,-0.002208,-0.003497,-0.028638,0.004005,-0.004413,-0.009653,0.014668,-0.006454 
126,123,-0.002208,-0.003497,-0.031299,0.010339,-0.001778,-0.008294,0.007877,-0.008905 
127,128,-0.002208,-0.003497,-0.015788,0.008192,0.004241,-0.005877,-0.012495,-0.006454 
128,178,-0.002208,-0.003497,-0.025752,-0.020504,0.002441,0.010134,-0.005704,0.020936 
129,130,-0.002208,-0.003497,-0.024917,0.003213,-0.003463,-0.008890,0.014668,-0.006454 
130,127,-0.002208,-0.003497,-0.009860,0.003592,0.008206,-0.007412,-0.026076,-0.006454 
131,136,-0.002208,-0.003497,-0.021006,0.005441,0.001710,-0.001988,-0.005704,-0.004003 
132,137,-0.002208,-0.003497,-0.024907,0.002912,-0.001863,-0.004078,0.007877,-0.004003 
133,136,-0.002208,-0.003497,-0.020702,0.004541,0.002588,-0.004700,-0.005704,-0.004003 
134,128,-0.002208,-0.003497,-0.016147,0.008354,0.004785,-0.003791,-0.012495,-0.006454 
135,152,-0.002208,-0.003497,-0.003248,-0.011062,-0.015289,-0.000896,0.028249,0.005372 
136,149,-0.002208,-0.003497,-0.021656,-0.006818,0.006439,-0.000004,-0.012495,0.005372 
137,127,-0.002208,-0.003497,-0.008761,0.003590,0.009130,-0.005732,-0.026076,-0.006454 
138,138,-0.002208,-0.003497,-0.097990,-0.001874,-0.008835,-0.008253,0.021458,-0.004003 
139,145,-0.002208,-0.003497,-0.012519,-0.007038,-0.011041,-0.004624,0.021458,0.002247 
140,123,-0.002208,-0.003497,-0.031350,0.009272,-0.001241,-0.007521,0.007877,-0.008905 
141,128,-0.002208,-0.003497,-0.015983,0.007251,0.004426,-0.005818,-0.012495,-0.006454 
142,150,-0.002208,-0.003497,-0.020934,-0.006196,-0.001468,0.001503,0.001086,0.005372 
143,130,-0.002208,-0.003497,-0.030113,0.004550,-0.004216,-0.008505,0.014668,-0.006454 
144,165,-0.002208,-0.003497,-0.016644,-0.015985,-0.004040,0.006759,0.007877,0.014747 
145,155,-0.002208,-0.003497,-0.025273,-0.013337,0.013718,-0.000720,-0.032866,0.008497 
146,130,-0.002208,-0.003497,-0.028520,0.004312,-0.004250,-0.008234,0.014668,-0.006454 
147,123,-0.002208,-0.003497,-0.133377,0.009077,-0.000534,-0.007854,0.007877,-0.008905 
148,143,-0.002208,-0.003497,-0.021266,-0.003541,0.002847,-0.000752,-0.005704,0.002247 
149,130,-0.002208,-0.003497,-0.028943,0.003308,-0.003693,-0.007801,0.014668,-0.006454 
150,143,-0.002208,-0.003497,-0.019973,-0.002246,0.001602,0.000733,-0.005704,0.002247 
151,155,-0.002208,-0.003497,-0.027371,-0.015796,0.015384,-0.002722,-0.032866,0.008497 
152,143,-0.002208,-0.003497,-0.021883,-0.002816,0.002493,-0.002337,-0.005704,0.002247 
153,165,-0.002208,-0.003497,-0.017644,-0.016499,-0.004391,0.007849,0.007877,0.014747 
154,149,-0.002208,-0.003497,-0.020928,-0.006787,0.005500,-0.001083,-0.012495,0.005372 
155,138,-0.002208,-0.003497,-0.021236,-0.001972,-0.007829,-0.010620,0.021458,-0.004003 
156,130,-0.002208,-0.003497,-0.026826,0.002560,-0.004335,-0.008712,0.014668,-0.006454 
157,157,-0.002208,-0.003497,-0.023162,-0.009698,0.000498,0.000287,-0.005704,0.008497 
158,172,-0.002208,-0.003497,-0.011368,-0.017737,-0.008845,0.012186,0.014668,0.017873 
159,136,-0.002208,-0.003497,-0.021044,0.003982,0.002957,-0.003127,-0.005704,-0.004003 
160,149,-0.002208,-0.003497,-0.040154,-0.007114,0.006718,-0.000085,-0.012495,0.005372 
161,120,-0.002208,-0.003497,-0.003191,0.001923,0.010710,-0.010630,-0.032866,-0.008905 
162,124,-0.002208,-0.003497,-0.029074,0.004836,-0.005476,-0.010223,0.021458,-0.008905 
163,150,-0.002208,-0.003497,-0.022907,-0.006624,0.001296,0.000638,0.001086,0.005372 
164,127,-0.002208,-0.003497,-0.008027,0.004761,0.009024,-0.004902,-0.026076,-0.006454 
165,120,-0.002208,-0.003497,-0.002415,0.002960,0.011027,-0.010451,-0.032866,-0.008905 
166,131,-0.002208,-0.003497,-0.018821,-0.003417,-0.010966,-0.015872,0.028249,-0.006454 
167,178,-0.002208,-0.003497,-0.026533,-0.020324,0.002065,0.009864,-0.005704,0.020936 
168,128,-0.002208,-0.003497,-0.294619,0.000710,0.005769,-0.010011,-0.012495,-0.006454 
169,144,-0.002208,-0.003497,-0.084621,-0.003397,-0.004433,-0.001116,0.007877,0.002247 
170,136,-0.002208,-0.003497,-0.021674,0.005220,0.002183,-0.005072,-0.005704,-0.004003 
171,151,-0.002208,-0.003497,-0.013408,-0.008627,-0.005373,-0.000762,0.014668,0.005372 
172,130,-0.002208,-0.003497,-0.027271,0.002693,-0.005092,-0.009463,0.014668,-0.006454 
173,143,-0.002208,-0.003497,-0.021577,-0.001531,0.003395,-0.001747,-0.005704,0.002247 
174,145,-0.002208,-0.003497,-0.015225,-0.007862,-0.009303,-0.004438,0.021458,0.002247 
175,130,-0.002208,-0.003497,-0.027543,0.002375,-0.004391,-0.010388,0.014668,-0.006454 
177,136,-0.002208,-0.003497,-0.019266,0.003981,0.002879,-0.002735,-0.005704,-0.004003 
178,127,-0.002208,-0.003497,-0.008358,0.003697,0.007781,-0.006523,-0.026076,-0.006454 
179,126,-0.002208,-0.003497,-0.215608,-0.007503,0.013531,-0.014609,-0.039657,-0.006454 
180,164,-0.002208,-0.003497,-0.024101,-0.015396,0.002150,0.007830,-0.005704,0.014747 
181,130,-0.002208,-0.003497,-0.151833,0.003411,-0.005950,-0.008939,0.014668,-0.006454 
182,179,-0.002208,-0.003497,-0.017503,-0.020376,-0.004674,0.014478,0.007877,0.020936 
183,143,-0.002208,-0.003497,-0.020840,-0.001760,0.002707,-0.002117,-0.005704,0.002247 
184,123,-0.002208,-0.003497,-0.031854,0.008889,-0.000943,-0.008132,0.007877,-0.008905 
185,152,-0.002208,-0.003497,-0.003037,-0.012484,-0.013451,-0.000569,0.028249,0.005372 
186,130,-0.002208,-0.003497,-0.026878,0.002843,-0.003323,-0.008880,0.014668,-0.006454 
187,129,-0.002208,-0.003497,-0.024932,0.008435,-0.000027,-0.003394,0.001086,-0.006454 
188,137,-0.002208,-0.003497,-0.025082,0.003159,-0.002593,-0.004986,0.007877,-0.004003 
189,128,-0.002208,-0.003497,-0.024896,0.007616,0.003173,-0.002792,-0.012495,-0.006454 
190,147,-0.002208,-0.003497,-0.026034,-0.014370,0.017546,-0.004310,-0.039657,0.005372 
191,131,-0.002208,-0.003497,-0.017489,-0.004303,-0.010647,-0.014135,0.028249,-0.006454 
192,130,-0.002208,-0.003497,-0.029808,0.004627,-0.002904,-0.008787,0.014668,-0.006454 
193,159,-0.002208,-0.003497,-0.012523,-0.012528,-0.012306,0.001561,0.021458,0.008497 
194,157,-0.002208,-0.003497,-0.335902,-0.006042,0.004248,0.009599,-0.005704,0.008497 
195,121,-0.002208,-0.003497,-0.012981,0.009666,0.006572,-0.006111,-0.019285,-0.008905 
196,151,-0.002208,-0.003497,-0.015705,-0.008341,-0.008697,-0.000462,0.014668,0.005372 
197,151,-0.002208,-0.003497,-0.015440,-0.008783,-0.007817,0.000708,0.014668,0.005372 
198,155,-0.002208,-0.003497,-0.025617,-0.014703,0.014846,-0.000716,-0.032866,0.008497 
199,138,-0.002208,-0.003497,-0.102023,-0.002363,-0.010031,-0.008391,0.021458,-0.004003 
200,145,-0.002208,-0.003497,-0.012878,-0.007975,-0.010779,-0.004189,0.021458,0.002247 
201,124,-0.002208,-0.003497,-0.031076,0.002902,-0.006446,-0.013117,0.021458,-0.008905 
202,155,-0.002208,-0.003497,-0.021789,-0.010803,0.013303,0.003033,-0.032866,0.008497 
203,155,-0.002208,-0.003497,-0.026226,-0.014849,0.014973,-0.002289,-0.032866,0.008497 
204,143,-0.002208,-0.003497,-0.020584,-0.001544,0.001301,-0.001125,-0.005704,0.002247 
205,136,-0.002208,-0.003497,-0.033223,0.005171,0.001743,-0.002083,-0.005704,-0.004003 
206,120,-0.002208,-0.003497,-0.002255,0.003550,0.009691,-0.009295,-0.032866,-0.008905 
207,143,-0.002208,-0.003497,-0.019976,-0.002787,0.001540,-0.000764,-0.005704,0.002247 
208,155,-0.002208,-0.003497,-0.029577,-0.014082,0.013205,-0.003138,-0.032866,0.008497 
209,151,-0.002208,-0.003497,-0.201831,-0.006247,-0.008190,0.003076,0.014668,0.005372 
210,144,-0.002208,-0.003497,-0.019633,-0.004607,-0.004848,-0.002160,0.007877,0.002247 
211,143,-0.002208,-0.003497,-0.022923,-0.003037,0.003601,-0.000224,-0.005704,0.002247 
212,142,-0.002208,-0.003497,-0.018970,-0.004314,0.008249,-0.000474,-0.019285,0.002247 
213,135,-0.002208,-0.003497,-0.013511,0.002918,0.007503,-0.006049,-0.019285,-0.004003 
214,131,-0.002208,-0.003497,-0.019750,-0.003737,-0.010206,-0.014428,0.028249,-0.006454 
215,157,-0.002208,-0.003497,-0.023874,-0.008517,0.002389,0.003586,-0.005704,0.008497 
216,149,-0.002208,-0.003497,-0.021227,-0.005907,0.005184,-0.000094,-0.012495,0.005372 
217,177,-0.002208,-0.003497,-0.032037,-0.022050,0.010155,0.009442,-0.019285,0.020936 
218,134,-0.002208,-0.003497,-0.010838,-0.002916,0.011652,-0.006813,-0.032866,-0.004003 
219,143,-0.002208,-0.003497,-0.020619,-0.001657,0.000899,-0.001604,-0.005704,0.002247 
220,127,-0.002208,-0.003497,-0.014109,0.003833,0.008474,-0.005386,-0.026076,-0.006454 
221,147,-0.002208,-0.003497,-0.024357,-0.014553,0.017586,-0.004262,-0.039657,0.005372 
222,131,-0.002208,-0.003497,-0.012796,-0.005745,-0.013087,-0.016871,0.028249,-0.006454 
223,137,-0.002208,-0.003497,-0.024683,0.002809,-0.002555,-0.004889,0.007877,-0.004003 
224,156,-0.002208,-0.003497,-0.026548,-0.011678,0.007765,0.000997,-0.019285,0.008497 
225,144,-0.002208,-0.003497,-0.020461,-0.003772,-0.003442,-0.002350,0.007877,0.002247 
226,124,-0.002208,-0.003497,-0.028868,0.003156,-0.007055,-0.012948,0.021458,-0.008905 
227,155,-0.002208,-0.003497,-0.026777,-0.015577,0.015043,-0.002010,-0.032866,0.008497 
228,124,-0.002208,-0.003497,-0.060871,0.003348,-0.007349,-0.012410,0.021458,-0.008905 
229,143,-0.002208,-0.003497,-0.020196,-0.002368,0.002405,-0.001613,-0.005704,0.002247 
230,121,-0.002208,-0.003497,-0.027857,0.009279,0.005674,-0.006600,-0.019285,-0.008905 
231,129,-0.002208,-0.003497,-0.024995,0.008399,-0.000453,-0.005282,0.001086,-0.006454 
232,129,-0.002208,-0.003497,-0.024635,0.006993,0.000979,-0.005737,0.001086,-0.006454 
233,155,-0.002208,-0.003497,-0.025995,-0.014144,0.013623,-0.002014,-0.032866,0.008497 
234,156,-0.002208,-0.003497,-0.023839,-0.010200,0.008443,0.002109,-0.019285,0.008497 
235,135,-0.002208,-0.003497,-0.072922,-0.001124,0.006741,-0.006969,-0.019285,-0.004003 
236,145,-0.002208,-0.003497,-0.012601,-0.007900,-0.011024,-0.005605,0.021458,0.002247 
237,145,-0.002208,-0.003497,-0.019939,-0.007330,-0.011871,-0.003325,0.021458,0.002247 
238,138,-0.002208,-0.003497,-0.021381,-0.001548,-0.007835,-0.010722,0.021458,-0.004003 
239,130,-0.002208,-0.003497,-0.027597,0.003188,-0.004689,-0.007412,0.014668,-0.006454 
240,131,-0.002208,-0.003497,-0.058109,-0.003638,-0.010677,-0.014335,0.028249,-0.006454 
241,127,-0.002208,-0.003497,-0.007935,0.002844,0.007741,-0.006964,-0.026076,-0.006454 
242,137,-0.002208,-0.003497,-0.033573,0.001925,-0.002198,-0.008554,0.007877,-0.004003 
243,130,-0.002208,-0.003497,-0.088436,0.002652,-0.003432,-0.009477,0.014668,-0.006454 
244,130,-0.002208,-0.003497,-0.028564,0.003783,-0.005278,-0.008202,0.014668,-0.006454 
245,123,-0.002208,-0.003497,-0.031106,0.009934,-0.001757,-0.007190,0.007877,-0.008905 
246,143,-0.002208,-0.003497,-0.080418,-0.000903,0.000834,-0.000612,-0.005704,0.002247 
247,121,-0.002208,-0.003497,-0.013839,0.008509,0.005638,-0.006758,-0.019285,-0.008905 
248,149,-0.002208,-0.003497,-0.021270,-0.007508,0.005662,0.000897,-0.012495,0.005372 
250,143,-0.002208,-0.003497,-0.213662,-0.000888,0.002449,0.002211,-0.005704,0.002247 
251,165,-0.002208,-0.003497,-0.018586,-0.015057,-0.005050,0.008365,0.007877,0.014747 
252,143,-0.002208,-0.003497,-0.021440,-0.001483,0.001666,-0.000881,-0.005704,0.002247 
253,136,-0.002208,-0.003497,-0.020894,0.004301,0.002020,-0.003737,-0.005704,-0.004003 
254,134,-0.002208,-0.003497,-0.010533,-0.002504,0.012479,-0.006231,-0.032866,-0.004003 
255,136,-0.002208,-0.003497,-0.019200,0.005194,0.002349,-0.003783,-0.005704,-0.004003 
256,179,-0.002208,-0.003497,-0.030847,-0.020245,-0.005363,0.013373,0.007877,0.020936 
257,143,-0.002208,-0.003497,-0.020360,-0.003160,0.001941,-0.000750,-0.005704,0.002247 
258,172,-0.002208,-0.003497,-0.012559,-0.018965,-0.008205,0.009784,0.014668,0.017873 
259,121,-0.002208,-0.003497,-0.009771,0.009655,0.006075,-0.005208,-0.019285,-0.008905 
260,162,-0.002208,-0.003497,-0.033843,-0.019706,0.014687,0.003532,-0.032866,0.014747 
261,134,-0.002208,-0.003497,-0.011191,-0.002240,0.011728,-0.007770,-0.032866,-0.004003 
262,143,-0.002208,-0.003497,-0.023531,-0.002093,0.001462,0.000132,-0.005704,0.002247 
263,143,-0.002208,-0.003497,-0.021170,-0.003434,0.002218,-0.001084,-0.005704,0.002247 
264,151,-0.002208,-0.003497,-0.022880,-0.008923,-0.005543,-0.000100,0.014668,0.005372 
265,123,-0.002208,-0.003497,-0.032231,0.009199,-0.001607,-0.008643,0.007877,-0.008905 
266,135,-0.002208,-0.003497,-0.015401,0.002970,0.006360,-0.002732,-0.019285,-0.004003 
267,135,-0.002208,-0.003497,-0.013448,0.003786,0.005833,-0.004406,-0.019285,-0.004003 
269,143,-0.002208,-0.003497,-0.021161,-0.002352,0.002438,-0.002370,-0.005704,0.002247 
270,155,-0.002208,-0.003497,-0.025517,-0.014969,0.013864,-0.003713,-0.032866,0.008497 
271,155,-0.002208,-0.003497,-0.025585,-0.014286,0.015408,-0.000789,-0.032866,0.008497 
272,162,-0.002208,-0.003497,-0.032288,-0.019537,0.014658,0.003815,-0.032866,0.014747 
273,155,-0.002208,-0.003497,-0.025904,-0.014241,0.013567,-0.001614,-0.032866,0.008497 
274,147,-0.002208,-0.003497,-0.025860,-0.014044,0.016222,-0.003746,-0.039657,0.005372 
275,143,-0.002208,-0.003497,-0.020206,-0.002035,0.001409,0.002768,-0.005704,0.002247 
276,127,-0.002208,-0.003497,-0.013622,0.003072,0.008945,-0.006054,-0.026076,-0.006454 
277,137,-0.002208,-0.003497,-0.313942,-0.000740,-0.000566,-0.007164,0.007877,-0.004003 
